iter	Logloss
126	0.605349073
127	0.605056363
128	0.6048083679
129	0.6046635715
130	0.6045007124
131	0.604264799
132	0.6040764692
133	0.6038783031
134	0.6037168855
135	0.6035638644
136	0.6034310602
137	0.6032344047
138	0.6031107737
139	0.6029277797
140	0.6027193803
141	0.6026354275
142	0.602371139
143	0.6021852236
144	0.6019885152
145	0.6017938497
146	0.6016160988
147	0.6014727461
148	0.6013612819
149	0.6012037361
150	0.6010703019
151	0.6009443238
152	0.6007970416
153	0.6006834721
154	0.6005208138
155	0.6004429891
156	0.6003082746
157	0.6001622521
158	0.6000018944
159	0.5998294087
160	0.599706703
161	0.599572648
162	0.5994196232
163	0.59928709
164	0.599037076
165	0.5988966072
166	0.5987472646
167	0.5986308586
168	0.598541619
169	0.5983136368
170	0.5981843879
171	0.5980300592
172	0.5979428529
173	0.5978236351
174	0.5977535846
175	0.5976116993
176	0.59747188
177	0.5972622209
178	0.597180732
179	0.5970742549
180	0.5970060369
181	0.596838108
182	0.5967056399
183	0.5966201431
184	0.5965064473
185	0.5964395345
186	0.5963447234
187	0.5962273231
188	0.596088963
189	0.5959600515
190	0.595864833
191	0.5957445834
192	0.5956301848
193	0.5955266095
194	0.5954307046
195	0.5953247494
196	0.5952205087
197	0.5951466948
198	0.5949962548
199	0.5948882154
200	0.5947882869
201	0.5946608168
202	0.5945654642
203	0.5944551619
204	0.5943280744
205	0.594196847
206	0.5941306455
207	0.5940093494
208	0.5939425832
209	0.5938357531
210	0.5937573542
211	0.5936275468
212	0.5934784204
213	0.5933218707
214	0.593245241
215	0.593142989
216	0.5929828754
217	0.5929594757
218	0.5928308693
219	0.5927513182
220	0.5926234376
221	0.5924975578
222	0.5923780704
223	0.5922335042
224	0.5920639324
225	0.5919767194
226	0.5919194039
227	0.5918400041
228	0.5916834194
229	0.5916261258
230	0.5915519082
231	0.591487339
232	0.591373745
233	0.5913006465
234	0.5911669893
235	0.5910515937
236	0.590906491
237	0.5908703825
238	0.5907547752
239	0.5906260837
240	0.5904990985
241	0.590399043
242	0.5903324748
243	0.5902505216
244	0.5901567539
245	0.5901008359
246	0.5900156592
247	0.5900113196
248	0.5899687441
249	0.5898609005
250	0.5898052228
251	0.5897460601
252	0.5896287193
253	0.5895313556
254	0.5894470649
255	0.5893690698
256	0.5893012101
257	0.5891773872
258	0.5891146335
259	0.5890544257
260	0.5889526734
261	0.5888630675
262	0.5887112819
263	0.5886196245
264	0.5884807226
265	0.5883942055
266	0.5883348674
267	0.5882619602
268	0.5881322251
269	0.5880226304
270	0.5879021785
271	0.5878540753
272	0.587780471
273	0.5877221397
274	0.5876835036
275	0.5876102739
276	0.5875211028
277	0.5874137774
278	0.5873488735
279	0.5872934471
280	0.5871996348
281	0.587124953
282	0.5870281167
283	0.5869339965
284	0.5868627802
285	0.5868416584
286	0.5867665134
287	0.5866501674
288	0.5865963657
289	0.5865398948
290	0.5864499487
291	0.5863469082
292	0.5862583722
293	0.5861023787
294	0.586063372
295	0.5859391412
296	0.5858744582
297	0.5857691337
298	0.5856532522
299	0.5855569123
300	0.5855189439
301	0.5853983792
302	0.5853797135
303	0.5853435783
304	0.5852752126
305	0.585114623
306	0.5850746417
307	0.5849871438
308	0.5849161621
309	0.5848624491
310	0.5847545881
311	0.5846086635
312	0.5845144478
313	0.5843905045
314	0.584337518
315	0.5842576617
316	0.5842183311
317	0.5840749623
318	0.5839968005
319	0.5839476282
320	0.5838645356
321	0.5837175587
322	0.5836621609
323	0.5836242306
324	0.5835915898
325	0.5835459505
326	0.5835105389
327	0.5834785072
328	0.5834189186
329	0.5833397263
330	0.5832677816
331	0.5832409096
332	0.5831943986
333	0.5831352503
334	0.5830357436
335	0.582967619
336	0.5828566979
337	0.5827920602
338	0.582723764
339	0.5826083919
340	0.582550326
341	0.582502719
342	0.5823968812
343	0.5823450995
344	0.5822591929
345	0.5821677162
346	0.5820684962
347	0.5819658961
348	0.5819021357
349	0.5818152802
350	0.5817384482
351	0.5816812987
352	0.5815840915
353	0.581503844
354	0.5814389315
355	0.5813744835
356	0.5813023792
357	0.5812711973
358	0.5812146886
359	0.5811475782
360	0.5810392229
361	0.5810062321
362	0.5809846501
363	0.5808609921
364	0.5806910292
365	0.5806093655
366	0.5805047344
367	0.5804179184
368	0.5802487098
369	0.580188135
370	0.5801464402
371	0.5800897781
372	0.5800454403
373	0.5799845922
374	0.5799324175
375	0.5798932006
376	0.579828385
377	0.5797703853
378	0.5797227008
379	0.5796382439
380	0.5795708943
381	0.5794872377
382	0.5794263925
383	0.5792948165
384	0.5792402192
385	0.5791607294
386	0.5790471189
387	0.5789683684
388	0.5788863679
389	0.5788637686
390	0.578798648
391	0.5787029663
392	0.5786596212
393	0.5786259283
394	0.5785429445
395	0.5784703057
396	0.5784172272
397	0.5783371896
398	0.5782651091
399	0.578220228
400	0.5781352272
401	0.578056494
402	0.5779918997
403	0.5779628873
404	0.5778980589
405	0.5778112092
406	0.5776768219
407	0.577570769
408	0.5774921794
409	0.5774555672
410	0.5773532451
411	0.5772867249
412	0.5772628624
413	0.5771142416
414	0.5770751836
415	0.5770021859
416	0.5768999284
417	0.5768332807
418	0.5767930091
419	0.5767171811
420	0.5765977135
421	0.5765609676
422	0.5764765014
423	0.5764127197
424	0.5763398708
425	0.5762604043
426	0.5761985228
427	0.5760995902
428	0.5759903612
429	0.5759112051
430	0.5758431309
431	0.5757193721
432	0.5756793593
433	0.5755996058
434	0.5755030997
435	0.5754292903
436	0.5753386631
437	0.5752309968
438	0.575134627
439	0.5751136342
440	0.5750816941
441	0.5749984351
442	0.5748767182
443	0.5748070133
444	0.574747212
445	0.5747070157
446	0.5746741292
447	0.5746229589
448	0.5745962382
449	0.5745539764
450	0.5744964474
451	0.5744469041
452	0.5743598398
453	0.574280401
454	0.5742330081
455	0.5741710094
456	0.5740784834
457	0.5740140804
458	0.5739790501
459	0.5739395877
460	0.5738157977
461	0.5737015574
462	0.5736147444
463	0.5735561949
464	0.5735460014
465	0.5734866481
466	0.5734543158
467	0.5733481663
468	0.5732303852
469	0.5731444319
470	0.5730990966
471	0.5730612211
472	0.5729924741
473	0.5729350805
474	0.5728854779
475	0.5728157227
476	0.5727466472
477	0.5726759626
478	0.5726182274
479	0.5725690732
480	0.572517692
481	0.5724191971
482	0.5724064343
483	0.5723121935
484	0.5721731196
485	0.5721017934
486	0.572006142
487	0.5719180768
488	0.5718252744
489	0.5717911779
490	0.5717452847
491	0.5716738013
492	0.5716207247
493	0.5715942578
494	0.5714756747
495	0.5713923835
496	0.5713755036
497	0.5712477822
498	0.571162082
499	0.5710888057
500	0.5710476536
501	0.5710341163
502	0.570952747
503	0.5707879032
504	0.5707492066
505	0.5706822014
506	0.5706233021
507	0.5706117305
508	0.5705810516
509	0.5705648866
510	0.5705280088
511	0.5704294823
512	0.5703784389
513	0.57032244
514	0.57023261
515	0.5701167827
516	0.5700171844
517	0.5699944348
518	0.5699255553
519	0.5698863536
520	0.5697491523
521	0.5696614947
522	0.5695967843
523	0.5695704119
524	0.5695333467
525	0.569508834
526	0.5694386248
527	0.569348369
528	0.5692885481
529	0.5692291157
530	0.5691338871
531	0.5690791135
532	0.5689683284
533	0.5688623504
534	0.5687699162
535	0.5687036347
536	0.5686557976
537	0.5686074
538	0.5685240319
539	0.5684486324
540	0.5683759084
541	0.568286715
542	0.5682454824
543	0.5681849884
544	0.5681670391
545	0.5680690952
546	0.5679946463
547	0.5678985752
548	0.5678651839
549	0.567812812
550	0.5677649622
551	0.5677360151
552	0.5677225957
553	0.5677000291
554	0.5676908352
555	0.5676441146
556	0.5675567176
557	0.5674576765
558	0.5673843286
559	0.5673237619
560	0.5672092928
561	0.5671264279
562	0.5670187836
563	0.5669865319
564	0.5669082791
565	0.5668540865
566	0.5667858344
567	0.5667238474
568	0.5666179908
569	0.5665658451
570	0.5664814315
571	0.5663787565
572	0.5662955691
573	0.5662287783
574	0.5661251259
575	0.5660114669
576	0.5659544503
577	0.5658901627
578	0.565819052
579	0.5657075328
580	0.5656801708
581	0.5655899038
582	0.5655242995
583	0.5654440967
584	0.5654139433
585	0.5653084239
586	0.5652805715
587	0.5652184231
588	0.565165086
589	0.5650952771
590	0.5649654267
591	0.5648458408
592	0.5647859446
593	0.5647074089
594	0.5646333052
595	0.5645703925
596	0.5644448688
597	0.5643892612
598	0.5643660954
599	0.5643156584
600	0.5641584363
601	0.5640875906
602	0.5639892481
603	0.5639366133
604	0.5638485833
605	0.5637223978
606	0.5636415642
607	0.5635791104
608	0.563530381
609	0.5634758109
610	0.5633833099
611	0.5633354267
612	0.563269013
613	0.5632346731
614	0.5632121922
615	0.5631631059
616	0.5631421994
617	0.563059047
618	0.5629787963
619	0.5628745466
620	0.5628252785
621	0.5627287689
622	0.5626083669
623	0.5625423476
624	0.5624889789
625	0.562404231
626	0.5622745456
627	0.5621942931
628	0.5621566123
629	0.5620549614
630	0.5619503785
631	0.5618556291
632	0.5617690911
633	0.5617221085
634	0.5616556979
635	0.5616051062
636	0.5614850995
637	0.561397819
638	0.561321171
639	0.5612614563
640	0.561153076
641	0.5610325661
642	0.5608917694
643	0.5608151958
644	0.5607148683
645	0.5606197477
646	0.5605189522
647	0.5604693615
648	0.5603672525
649	0.5603007695
650	0.560278587
651	0.5602364984
652	0.560174525
653	0.5601248966
654	0.5600944396
655	0.560011047
656	0.5599243039
657	0.559849337
658	0.5598079003
659	0.5597591842
660	0.5597171433
661	0.5596358928
662	0.5595838351
663	0.5594776254
664	0.5593875047
665	0.5593600029
666	0.559268202
667	0.5592212513
668	0.5590962442
669	0.5589767835
670	0.5589233933
671	0.5587875859
672	0.5586575573
673	0.5586286746
674	0.5585675825
675	0.5584524424
676	0.5583562884
677	0.558285493
678	0.5581810584
679	0.5580916205
680	0.5580023969
681	0.5579311564
682	0.557837452
683	0.5577229868
684	0.5576566674
685	0.5575450656
686	0.5574579979
687	0.5573536036
688	0.5572916007
689	0.557171253
690	0.5571507495
691	0.557076136
692	0.5569451766
693	0.5569174534
694	0.5568116802
695	0.556745929
696	0.5566688315
697	0.5566306283
698	0.5566059305
699	0.5565793796
700	0.5565027902
701	0.5563972542
702	0.5563338014
703	0.5562397166
704	0.556208531
705	0.5561838002
706	0.5561072687
707	0.556071259
708	0.5560341845
709	0.5559599884
710	0.5558778804
711	0.5557976394
712	0.5557608663
713	0.5556329581
714	0.5555273889
715	0.5553893201
716	0.5552677636
717	0.5552117976
718	0.5551332821
719	0.5550654248
720	0.5549619498
721	0.5548357145
722	0.554734423
723	0.5546513402
724	0.5545432816
725	0.5544748201
726	0.5543560496
727	0.5542730622
728	0.5541791936
729	0.5540799255
730	0.553981298
731	0.5539085732
732	0.553847725
733	0.5537615892
734	0.553654301
735	0.5536030751
736	0.5535333158
737	0.5534865905
738	0.5534318849
739	0.5533379195
740	0.5532732741
741	0.5531832122
742	0.553085923
743	0.5530331334
744	0.5529446574
745	0.552862438
746	0.5527728654
747	0.5526084447
748	0.5525354287
749	0.5524095172
750	0.5523641059
751	0.552294991
752	0.5522371941
753	0.5521521115
754	0.55212256
755	0.5520140222
756	0.5519430685
757	0.5517924092
758	0.5517791746
759	0.5517129368
760	0.551623195
761	0.5515408914
762	0.5514537308
763	0.5514071266
764	0.5513180229
765	0.5512575001
766	0.551167994
767	0.5510977054
768	0.5510202139
769	0.5510062285
770	0.5509528593
771	0.5508897048
772	0.5508235817
773	0.5507566632
774	0.5506873423
775	0.5506220237
776	0.5505995057
777	0.5505364159
778	0.5503778607
779	0.5502903181
780	0.5501931816
781	0.550132056
782	0.5500818492
783	0.5499702173
784	0.549854577
785	0.5497982899
786	0.5497503084
787	0.549688988
788	0.5495995208
789	0.5495383042
