iter	Passed	Remaining
329	65933	333665
330	66085	333223
331	66261	332903
332	66439	332597
333	66648	332442
334	66864	332327
335	67023	331925
336	67210	331662
337	67424	331538
338	67612	331282
339	67773	330895
340	67952	330593
341	68166	330465
342	68305	329977
343	68473	329627
344	68622	329191
345	68799	328883
346	69029	328833
347	69257	328774
348	69443	328514
349	69675	328468
350	69888	328338
351	70094	328169
352	70296	327986
353	70573	328148
354	70742	327806
355	70890	327369
356	71079	327124
357	71233	326719
358	71433	326522
359	71649	326402
360	71813	326045
361	72006	325821
362	72232	325744
363	72382	325323
364	72558	325023
365	72808	325052
366	73026	324939
367	73225	324737
368	73457	324685
369	73621	324331
370	73821	324139
371	74004	323867
372	74202	323667
373	74429	323589
374	74588	323215
375	74820	323160
376	75021	322971
377	75190	322644
378	75412	322542
379	75580	322211
380	75810	322145
381	75991	321868
382	76160	321546
383	76354	321326
384	76530	321030
385	76710	320753
386	76940	320686
387	77112	320373
388	77313	320187
389	77483	319868
390	77667	319608
391	77868	319418
392	78065	319212
393	78309	319198
394	78528	319085
395	78712	318826
396	78852	318387
397	79092	318358
398	79266	318059
399	79437	317749
400	79599	317406
401	79779	317133
402	79974	316922
403	80138	316585
404	80298	316238
405	80478	315967
406	80683	315797
407	80919	315744
408	81138	315625
409	81287	315238
410	81465	314958
411	81664	314763
412	81883	314647
413	82071	314410
414	82220	314023
415	82401	313760
416	82633	313689
417	82828	313479
418	82988	313139
419	83213	313039
420	83393	312773
421	83629	312717
422	83843	312580
423	84003	312238
424	84148	311844
425	84338	311618
426	84559	311504
427	84791	311429
428	84976	311186
429	85219	311149
430	85403	310901
431	85551	310519
432	85724	310232
433	85897	309944
434	86066	309641
435	86278	309493
436	86455	309220
437	86670	309085
438	86870	308895
439	87073	308714
440	87269	308511
441	87459	308285
442	87601	307892
443	87764	307571
444	87959	307363
445	88169	307207
446	88389	307090
447	88574	306848
448	88756	306596
449	88931	306318
450	89131	306131
451	89371	306077
452	89556	305838
453	89830	305896
454	90010	305638
455	90220	305485
456	90424	305304
457	90621	305105
458	90818	304906
459	90992	304626
460	91187	304420
461	91438	304399
462	91652	304254
463	91851	304059
464	92056	303884
465	92225	303590
466	92458	303509
467	92657	303315
468	92852	303108
469	93026	302832
470	93184	302504
471	93362	302240
472	93557	302033
473	93743	301798
474	93957	301652
475	94147	301429
476	94347	301240
477	94544	301038
478	94747	300857
479	94898	300510
480	95151	300490
481	95324	300212
482	95540	300073
483	95742	299889
484	95889	299532
485	96105	299388
486	96257	299051
487	96423	298753
488	96594	298473
489	96793	298282
490	97011	298148
491	97192	297897
492	97390	297702
493	97580	297483
494	97758	297224
495	97971	297074
496	98176	296900
497	98391	296754
498	98665	296787
499	98842	296528
500	99034	296312
501	99260	296200
502	99489	296095
503	99670	295847
504	99911	295778
505	100079	295490
506	100276	295291
507	100462	295059
508	100631	294775
509	100812	294529
510	101019	294360
511	101259	294285
512	101449	294064
513	101613	293770
514	101787	293503
515	102011	293382
516	102233	293255
517	102413	293006
518	102632	292868
519	102787	292550
520	103011	292426
521	103189	292172
522	103440	292125
523	103638	291929
524	103855	291785
525	104008	291460
526	104179	291187
527	104353	290924
528	104544	290708
529	104759	290559
530	104948	290337
531	105159	290177
532	105319	289875
533	105531	289716
534	105751	289582
535	105939	289357
536	106117	289106
537	106361	289034
538	106511	288708
539	106668	288398
540	106830	288106
541	107007	287854
542	107241	287755
543	107415	287495
544	107573	287191
545	107744	286924
546	107940	286724
547	108093	286407
548	108323	286297
549	108525	286113
550	108698	285850
551	108913	285701
552	109067	285389
553	109236	285119
554	109402	284839
555	109606	284661
556	109802	284462
557	110001	284269
558	110200	284076
559	110405	283900
560	110599	283694
561	110806	283522
562	111021	283371
563	111209	283150
564	111402	282942
565	111592	282726
566	111778	282502
567	111950	282240
568	112148	282047
569	112330	281812
570	112556	281687
571	112713	281388
572	112865	281081
573	113034	280813
574	113238	280635
575	113500	280598
576	113726	280472
577	113924	280277
578	114111	280055
579	114310	279863
580	114505	279661
581	114688	279429
582	114853	279154
583	115031	278910
584	115191	278624
585	115380	278408
586	115557	278165
587	115710	277862
588	115885	277614
589	116076	277403
590	116262	277179
591	116487	277051
592	116711	276920
593	116924	276760
594	117099	276512
595	117297	276317
596	117438	275990
597	117616	275749
598	117784	275485
599	117952	275223
600	118152	275033
601	118361	274867
602	118546	274642
603	118723	274400
604	118926	274219
605	119113	273999
606	119300	273782
607	119512	273619
608	119747	273510
609	119933	273290
610	120105	273038
611	120288	272811
612	120496	272641
613	120685	272426
614	120857	272176
615	121043	271955
616	121247	271774
617	121438	271566
618	121647	271397
619	121850	271214
620	122103	271145
621	122314	270980
622	122531	270827
623	122724	270622
624	122875	270326
625	123050	270082
626	123238	269866
627	123431	269661
628	123589	269382
629	123846	269316
630	124067	269172
631	124270	268990
632	124425	268704
633	124632	268530
634	124850	268379
635	125038	268163
636	125235	267969
637	125426	267760
638	125592	267497
639	125849	267429
640	126078	267301
641	126273	267102
642	126490	266948
643	126646	266665
644	126826	266433
645	127072	266340
646	127283	266174
647	127533	266088
648	127705	265839
649	127884	265607
650	128135	265522
651	128329	265319
652	128573	265219
653	128775	265033
654	128936	264762
655	129113	264525
656	129274	264255
657	129501	264120
658	129689	263906
659	129880	263696
660	130097	263541
661	130294	263344
662	130463	263092
663	130661	262897
664	130885	262754
665	131111	262616
666	131284	262372
667	131512	262236
668	131718	262058
669	131912	261855
670	132098	261637
671	132346	261542
672	132500	261260
673	132710	261088
674	132866	260812
675	133079	260647
676	133243	260385
677	133455	260218
678	133646	260009
679	133819	259767
680	133990	259519
681	134143	259239
682	134298	258962
683	134454	258687
684	134665	258518
685	134869	258336
686	135053	258114
687	135264	257946
688	135414	257661
689	135621	257484
690	135861	257370
691	136037	257134
692	136247	256962
693	136486	256846
694	136672	256628
695	136942	256569
696	137171	256433
697	137346	256195
698	137584	256077
699	137740	255803
700	137924	255583
701	138079	255308
702	138274	255109
703	138495	254957
704	138691	254760
705	138865	254520
706	139081	254360
707	139274	254156
708	139437	253897
709	139609	253656
710	139815	253476
711	140044	253339
712	140246	253152
713	140401	252880
714	140584	252659
715	140784	252469
716	140967	252248
717	141122	251976
718	141299	251744
719	141491	251540
720	141665	251304
721	141897	251170
722	142082	250953
723	142292	250779
724	142470	250552
725	142697	250408
726	142867	250165
727	143029	249908
728	143175	249623
729	143375	249434
730	143554	249207
731	143780	249063
732	143976	248864
733	144152	248634
734	144351	248441
735	144572	248288
736	144781	248113
737	144996	247947
738	145176	247722
739	145370	247522
740	145528	247261
741	145678	246986
742	145859	246764
743	146033	246530
744	146208	246297
745	146416	246120
746	146577	245866
747	146764	245654
748	146910	245373
749	147096	245160
750	147282	244948
751	147494	244778
752	147639	244497
753	147809	244258
754	147977	244016
755	148232	243916
756	148415	243698
757	148611	243503
758	148793	243283
759	149021	243140
760	149206	242925
761	149396	242719
762	149596	242529
763	149776	242308
764	149987	242136
765	150218	241997
766	150432	241830
767	150637	241647
768	150807	241409
769	150959	241143
770	151122	240894
771	151333	240721
772	151570	240591
773	151810	240464
774	152014	240281
775	152173	240025
776	152372	239835
777	152600	239689
778	152756	239429
779	152928	239195
780	153088	238944
781	153240	238679
782	153441	238490
783	153651	238315
784	153854	238132
785	154036	237913
786	154259	237759
787	154502	237635
788	154680	237411
789	154858	237188
790	155053	236991
791	155198	236716
792	155392	236518
793	155580	236309
794	155797	236145
795	155957	235896
796	156163	235714
797	156374	235542
798	156553	235319
799	156759	235138
800	156982	234983
801	157184	234797
802	157349	234553
803	157530	234335
804	157751	234177
805	157932	233959
806	158118	233748
807	158264	233479
808	158552	233419
809	158718	233178
810	158914	232983
811	159135	232824
812	159341	232642
813	159564	232486
814	159728	232243
815	159986	232137
816	160156	231904
817	160381	231749
818	160638	231641
819	160825	231432
820	161035	231255
821	161196	231008
822	161365	230773
823	161568	230588
824	161748	230369
825	161916	230132
826	162145	229984
827	162365	229821
828	162663	229769
829	162871	229589
830	163096	229433
831	163251	229179
832	163458	228998
833	163632	228771
834	163836	228585
835	164068	228439
836	164274	228256
837	164558	228182
838	164745	227973
839	165021	227886
840	165195	227659
841	165356	227414
842	165568	227239
843	165768	227048
844	165962	226848
845	166181	226683
846	166383	226493
847	166548	226254
848	166733	226042
849	166946	225868
850	167130	225656
851	167307	225433
852	167497	225228
853	167790	225161
854	167992	224973
855	168234	224837
856	168453	224669
857	168661	224489
858	168816	224237
859	169053	224094
860	169263	223915
861	169408	223651
862	169635	223494
863	169848	223319
864	170058	223140
865	170249	222936
866	170426	222714
867	170578	222459
868	170812	222311
869	171031	222144
870	171245	221970
871	171438	221768
872	171654	221597
873	171851	221401
874	172099	221270
875	172273	221045
876	172488	220871
877	172717	220716
878	172881	220478
879	173071	220273
880	173299	220116
881	173524	219954
882	173741	219784
883	173950	219603
884	174213	219488
885	174394	219272
886	174574	219054
887	174838	218941
888	175005	218707
889	175226	218540
890	175433	218357
891	175614	218140
892	175766	217887
893	175939	217660
894	176126	217452
895	176362	217304
896	176534	217075
897	176767	216923
898	176935	216692
899	177128	216489
900	177285	216244
901	177510	216082
902	177711	215890
903	177915	215702
904	178154	215557
905	178372	215386
906	178542	215156
907	178789	215020
908	178941	214768
909	179136	214570
910	179353	214397
911	179595	214254
912	179815	214085
913	180027	213905
914	180227	213712
915	180461	213559
916	180660	213364
917	180869	213181
918	181052	212967
919	181285	212813
920	181480	212613
921	181714	212460
922	181875	212220
923	182124	212083
924	182323	211889
925	182610	211796
926	182843	211641
927	183071	211479
928	183253	211264
929	183419	211031
930	183676	210902
931	183891	210725
932	184118	210562
933	184286	210331
934	184451	210097
935	184679	209935
936	184932	209800
937	185167	209646
938	185346	209427
939	185531	209216
940	185721	209010
941	185965	208865
942	186147	208651
943	186385	208499
944	186619	208342
945	186870	208204
946	187078	208018
947	187253	207796
948	187438	207584
949	187602	207350
950	187789	207140
951	188015	206974
952	188205	206769
953	188383	206550
954	188568	206339
955	188818	206199
956	189017	206003
957	189178	205765
958	189363	205555
959	189529	205324
960	189708	205106
961	189900	204903
962	190136	204746
963	190285	204498
964	190500	204319
965	190723	204149
966	190952	203985
967	191146	203784
968	191375	203620
969	191562	203412
970	191800	203256
971	192009	203071
972	192224	202893
973	192435	202709
974	192658	202538
975	192914	202401
976	193063	202153
977	193265	201960
978	193464	201764
979	193645	201549
980	193852	201361
981	194033	201146
982	194292	201013
983	194481	200805
984	194659	200587
985	194891	200425
986	195107	200246
987	195303	200047
988	195469	199817
989	195699	199652
990	195899	199457
991	196050	199212
992	196302	199070
993	196545	198918
994	196714	198691
995	196930	198512
996	197110	198296
997	197298	198089
998	197495	197890
999	197664	197664
1000	197841	197446
1001	198070	197280
1002	198289	197103
1003	198488	196906
1004	198698	196721
1005	198898	196525
1006	199073	196305
1007	199238	196076
1008	199420	195862
1009	199647	195694
1010	199810	195462
1011	200039	195295
1012	200220	195081
1013	200377	194844
1014	200588	194660
1015	200811	194486
1016	201051	194330
1017	201246	194129
1018	201419	193908
1019	201579	193674
1020	201740	193441
1021	201948	193253
1022	202136	193047
1023	202332	192848
1024	202545	192664
1025	202756	192480
1026	202910	192240
1027	203089	192026
1028	203291	191832
1029	203483	191630
1030	203708	191458
1031	203938	191291
1032	204134	191091
1033	204337	190899
1034	204528	190695
1035	204688	190463
1036	204917	190294
1037	205078	190063
1038	205265	189855
1039	205483	189676
1040	205668	189468
1041	205852	189257
1042	206035	189047
1043	206222	188840
1044	206428	188650
1045	206641	188466
1046	206846	188276
1047	207045	188079
1048	207253	187891
1049	207440	187683
1050	207636	187485
1051	207835	187289
1052	208043	187100
1053	208221	186885
1054	208434	186702
1055	208626	186499
1056	208829	186306
1057	209013	186097
1058	209192	185883
1059	209394	185689
1060	209549	185454
1061	209723	185235
1062	209917	185035
1063	210153	184872
1064	210345	184669
1065	210554	184482
1066	210753	184286
1067	210926	184067
1068	211156	183898
1069	211394	183735
1070	211612	183555
1071	211826	183372
1072	211983	183139
1073	212160	182924
1074	212373	182739
1075	212580	182550
1076	212803	182375
1077	213049	182218
1078	213239	182014
1079	213404	181789
1080	213655	181636
1081	213844	181431
1082	214025	181220
1083	214199	181002
1084	214426	180830
1085	214617	180626
1086	214841	180450
1087	214997	180218
1088	215169	179999
1089	215368	179802
1090	215540	179584
1091	215707	179361
1092	215859	179125
1093	216064	178934
1094	216250	178727
1095	216478	178555
1096	216690	178370
1097	216878	178164
1098	217048	177944
1099	217201	177710
1100	217365	177485
1101	217538	177267
1102	217700	177041
1103	217865	176818
1104	218098	176649
1105	218341	176489
1106	218527	176283
1107	218759	176112
1108	218985	175938
1109	219148	175713
1110	219348	175518
1111	219558	175330
1112	219735	175117
1113	219941	174926
1114	220096	174695
1115	220291	174495
1116	220486	174296
1117	220740	174144
1118	220932	173942
1119	221086	173710
1120	221290	173518
1121	221450	173291
1122	221657	173102
1123	221845	172897
1124	222073	172723
1125	222262	172519
1126	222442	172309
1127	222688	172149
1128	222934	171989
1129	223104	171770
1130	223340	171603
1131	223553	171417
1132	223738	171210
1133	223888	170976
1134	224080	170775
1135	224278	170577
1136	224440	170353
1137	224648	170164
1138	224898	170006
1139	225076	169794
1140	225280	169601
1141	225443	169378
1142	225640	169180
1143	225821	168971
1144	225973	168739
1145	226170	168542
1146	226376	168351
1147	226582	168160
1148	226766	167953
1149	226995	167779
1150	227192	167581
1151	227355	167358
1152	227568	167173
1153	227743	166959
1154	227962	166777
1155	228119	166550
1156	228286	166331
1157	228434	166098
1158	228595	165874
1159	228821	165698
1160	229018	165501
1161	229199	165291
1162	229439	165125
1163	229668	164950
1164	229843	164737
1165	230041	164541
1166	230195	164312
1167	230406	164124
1168	230659	163967
1169	230860	163772
1170	231088	163597
1171	231266	163386
1172	231435	163168
1173	231681	163005
1174	231869	162802
1175	232021	162572
1176	232174	162344
1177	232427	162186
1178	232574	161953
1179	232765	161752
1180	232962	161555
1181	233169	161364
1182	233353	161158
1183	233558	160966
1184	233756	160769
1185	233957	160574
1186	234145	160370
1187	234370	160192
1188	234555	159986
1189	234812	159830
1190	234989	159619
1191	235206	159435
1192	235401	159236
1193	235632	159062
1194	235824	158861
1195	236057	158687
1196	236275	158503
1197	236537	158349
1198	236775	158179
1199	236934	157956
1200	237157	157775
1201	237322	157556
1202	237523	157362
1203	237675	157134
1204	237906	156959
1205	238064	156735
1206	238264	156540
1207	238483	156356
1208	238701	156173
1209	238849	155942
1210	239033	155736
1211	239183	155508
1212	239368	155303
1213	239529	155082
1214	239721	154881
1215	239911	154679
1216	240096	154474
1217	240312	154289
1218	240523	154101
1219	240686	153881
1220	240871	153676
1221	241087	153491
1222	241291	153298
1223	241526	153124
1224	241717	152923
1225	241935	152738
1226	242085	152511
1227	242269	152306
1228	242489	152123
1229	242638	151895
1230	242799	151675
1231	242980	151468
1232	243187	151277
1233	243377	151075
1234	243596	150891
1235	243770	150679
1236	243997	150501
1237	244203	150309
1238	244407	150116
1239	244632	149936
1240	244857	149755
1241	245015	149534
1242	245163	149306
1243	245380	149121
1244	245549	148907
1245	245778	148729
1246	245952	148518
1247	246142	148316
1248	246363	148133
1249	246574	147944
1250	246793	147760
1251	246976	147554
1252	247126	147328
1253	247275	147103
1254	247491	146917
1255	247663	146705
1256	247865	146510
1257	248084	146326
1258	248316	146149
1259	248504	145947
1260	248701	145749
1261	248851	145524
1262	249018	145309
1263	249256	145136
1264	249427	144924
1265	249628	144729
1266	249858	144551
1267	250054	144353
1268	250210	144132
1269	250425	143945
1270	250600	143735
1271	250813	143547
1272	251085	143392
1273	251274	143190
1274	251453	142983
1275	251617	142767
1276	251786	142553
1277	252003	142368
1278	252256	142202
1279	252471	142015
1280	252727	141850
1281	252916	141649
1282	253121	141455
1283	253308	141253
1284	253484	141043
1285	253654	140831
1286	253842	140629
1287	254052	140438
1288	254263	140249
1289	254491	140068
1290	254708	139882
1291	254911	139688
1292	255146	139511
1293	255351	139318
1294	255586	139141
1295	255823	138965
1296	256047	138782
1297	256251	138588
1298	256516	138428
1299	256748	138249
1300	256910	138032
1301	257131	137847
1302	257347	137660
1303	257531	137455
1304	257723	137254
1305	257933	137064
1306	258165	136885
1307	258367	136690
1308	258531	136474
1309	258720	136272
1310	258902	136066
1311	259109	135874
1312	259311	135679
1313	259580	135519
1314	259848	135358
1315	260041	135158
1316	260261	134972
1317	260458	134774
1318	260658	134578
1319	260866	134385
1320	261080	134196
1321	261299	134009
1322	261621	133875
1323	261866	133702
1324	262071	133508
1325	262305	133328
1326	262514	133136
1327	262682	132923
1328	262893	132732
1329	263057	132517
1330	263311	132348
1331	263499	132145
1332	263672	131935
1333	263841	131723
1334	264030	131520
1335	264297	131357
1336	264532	131177
1337	264780	131005
1338	265021	130828
1339	265253	130647
1340	265453	130450
1341	265705	130279
1342	265932	130095
1343	266091	129877
1344	266291	129680
1345	266492	129484
1346	266692	129287
1347	266918	129102
1348	267116	128905
1349	267363	128730
1350	267571	128537
1351	267791	128349
1352	268017	128165
1353	268206	127962
1354	268402	127763
1355	268617	127573
1356	268837	127385
1357	269042	127190
1358	269253	126998
1359	269468	126808
1360	269718	126634
1361	269902	126430
1362	270129	126245
1363	270311	126039
1364	270546	125858
1365	270785	125679
1366	270945	125463
1367	271146	125266
1368	271303	125049
1369	271512	124856
1370	271765	124682
1371	271946	124476
1372	272206	124306
1373	272437	124123
1374	272648	123931
1375	272933	123772
1376	273158	123585
1377	273418	123415
1378	273602	123210
1379	273822	123021
1380	274075	122847
1381	274265	122645
1382	274451	122441
1383	274679	122256
1384	274901	122068
1385	275094	121867
1386	275291	121668
1387	275478	121464
1388	275724	121286
1389	275957	121103
1390	276126	120892
1391	276375	120715
1392	276591	120524
1393	276847	120351
1394	277020	120141
1395	277248	119955
1396	277518	119787
1397	277766	119610
1398	277925	119394
1399	278106	119188
1400	278321	118996
1401	278565	118817
1402	278758	118616
1403	278994	118433
1404	279178	118228
1405	279369	118026
1406	279591	117837
1407	279802	117644
1408	280066	117472
1409	280269	117275
1410	280496	117089
1411	280732	116905
1412	280962	116719
1413	281155	116518
1414	281375	116328
1415	281579	116131
1416	281822	115950
1417	282087	115779
1418	282287	115580
1419	282539	115403
1420	282739	115205
1421	282962	115015
1422	283148	114811
1423	283386	114628
1424	283584	114428
1425	283765	114222
1426	283976	114028
1427	284207	113842
1428	284395	113638
1429	284580	113434
1430	284840	113259
1431	285107	113087
1432	285372	112914
1433	285614	112731
1434	285807	112530
1435	285989	112324
1436	286156	112112
1437	286404	111932
1438	286576	111723
1439	286788	111528
1440	286955	111317
1441	287202	111136
1442	287449	110956
1443	287616	110744
1444	287847	110557
1445	288000	110340
1446	288208	110144
1447	288439	109957
1448	288651	109763
1449	288914	109588
1450	289107	109386
1451	289338	109199
1452	289554	109006
1453	289780	108817
1454	289972	108615
1455	290149	108407
1456	290345	108207
1457	290554	108011
1458	290796	107827
1459	290989	107626
1460	291262	107454
1461	291438	107246
1462	291616	107039
1463	291767	106822
1464	292002	106635
1465	292214	106440
1466	292448	106254
1467	292711	106078
1468	292894	105872
1469	293101	105676
1470	293301	105477
1471	293501	105277
1472	293701	105078
1473	293867	104867
1474	294083	104673
1475	294264	104467
1476	294484	104275
1477	294677	104074
1478	294916	103888
1479	295135	103696
1480	295367	103508
1481	295525	103294
1482	295720	103093
1483	295936	102899
1484	296144	102703
1485	296331	102499
1486	296579	102316
1487	296810	102128
1488	297019	101932
1489	297197	101725
1490	297412	101531
1491	297641	101341
1492	297815	101133
1493	298054	100947
1494	298248	100746
1495	298491	100561
1496	298656	100350
1497	298898	100164
1498	299077	99958
1499	299305	99768
1500	299532	99578
1501	299707	99370
1502	299921	99175
1503	300160	98988
1504	300432	98813
1505	300658	98622
1506	300896	98435
1507	301110	98240
1508	301293	98035
1509	301486	97833
1510	301673	97629
1511	301886	97434
1512	302146	97254
1513	302312	97043
1514	302550	96856
1515	302719	96646
1516	302946	96455
1517	303150	96257
1518	303312	96045
1519	303503	95843
1520	303710	95645
1521	303958	95461
1522	304175	95266
1523	304374	95067
1524	304585	94870
1525	304766	94665
1526	304986	94471
1527	305196	94275
1528	305406	94078
1529	305619	93882
1530	305873	93699
1531	306062	93496
1532	306276	93301
1533	306515	93113
1534	306674	92901
1535	306895	92708
1536	307071	92501
1537	307273	92301
1538	307475	92102
1539	307717	91915
1540	308002	91741
1541	308283	91565
1542	308497	91369
1543	308715	91175
1544	308928	90978
1545	309109	90773
1546	309372	90591
1547	309583	90395
1548	309809	90202
1549	310013	90003
1550	310204	89801
1551	310506	89630
1552	310746	89442
1553	310919	89234
1554	311205	89058
1555	311441	88868
1556	311611	88660
1557	311808	88459
1558	312012	88260
1559	312259	88073
1560	312436	87866
1561	312703	87685
1562	312904	87485
1563	313064	87273
1564	313242	87067
1565	313480	86877
1566	313670	86674
1567	313914	86486
1568	314142	86294
1569	314346	86095
1570	314604	85910
1571	314803	85709
1572	315070	85527
1573	315312	85338
1574	315555	85149
1575	315778	84955
1576	316024	84767
1577	316297	84586
1578	316543	84398
1579	316781	84207
1580	316953	83999
1581	317168	83803
1582	317332	83592
1583	317600	83410
1584	317766	83200
1585	317966	82999
1586	318161	82798
1587	318333	82590
1588	318559	82396
1589	318819	82211
1590	319058	82020
1591	319263	81821
1592	319455	81618
1593	319672	81422
1594	319863	81219
1595	320046	81014
1596	320237	80811
1597	320413	80604
1598	320615	80404
1599	320841	80210
1600	321012	80002
1601	321228	79805
1602	321410	79600
1603	321592	79395
1604	321801	79197
1605	322006	78997
1606	322235	78804
1607	322456	78608
1608	322623	78400
1609	322833	78202
1610	323013	77996
1611	323193	77791
1612	323434	77600
1613	323631	77398
1614	323850	77202
1615	324053	77002
1616	324230	76796
1617	324468	76605
1618	324670	76404
1619	324889	76208
1620	325094	76009
1621	325241	75796
1622	325445	75596
1623	325602	75385
1624	325805	75185
1625	326014	74987
1626	326194	74782
1627	326358	74573
1628	326501	74359
1629	326704	74160
1630	326925	73964
1631	327119	73762
1632	327333	73564
1633	327512	73359
1634	327692	73154
1635	327934	72963
1636	328216	72781
1637	328422	72581
1638	328662	72389
1639	328878	72192
1640	329089	71994
1641	329333	71803
1642	329570	71610
1643	329769	71410
1644	329955	71206
1645	330167	71008
1646	330353	70804
1647	330548	70602
1648	330716	70395
1649	330911	70193
1650	331084	69986
1651	331257	69780
1652	331415	69571
1653	331588	69365
1654	331795	69165
1655	331977	68961
1656	332238	68773
1657	332465	68578
1658	332699	68384
1659	332918	68188
1660	333114	67986
1661	333324	67788
1662	333493	67581
1663	333645	67370
