iter	Logloss
335	0.1274416686
336	0.1274384919
337	0.1274304257
338	0.1274209022
339	0.127412541
340	0.1274070531
341	0.1273971588
342	0.1273964821
343	0.1273933057
344	0.1273868663
345	0.1273836232
346	0.1273679024
347	0.1273523122
348	0.1273495956
349	0.1273447167
350	0.1273282619
351	0.1273222938
352	0.127317652
353	0.1273004577
354	0.1272942233
355	0.1272939141
356	0.1272899098
357	0.1272821261
358	0.1272717041
359	0.1272649689
360	0.127259438
361	0.1272532779
362	0.127245107
363	0.1272424944
364	0.1272418502
365	0.1272336839
366	0.1272256393
367	0.1272204127
368	0.1272141405
369	0.1272076009
370	0.1272016422
371	0.1271996682
372	0.1271926358
373	0.1271782607
374	0.1271703891
375	0.1271550349
376	0.1271467125
377	0.1271357619
378	0.1271276482
379	0.1271226587
380	0.1271111483
381	0.1271058219
382	0.1271013664
383	0.1270959887
384	0.1270846044
385	0.1270799714
386	0.127072769
387	0.1270660431
388	0.1270562392
389	0.1270467405
390	0.1270429054
391	0.1270401426
392	0.127034657
393	0.1270254106
394	0.1270152601
395	0.1270097039
396	0.1270084744
397	0.1270009755
398	0.1269974867
399	0.1269930603
400	0.1269858703
401	0.1269792393
402	0.1269719885
403	0.1269627614
404	0.1269574452
405	0.1269500563
406	0.1269453555
407	0.1269383553
408	0.126927363
409	0.126922496
410	0.126912643
411	0.126904376
412	0.1268991713
413	0.1268918958
414	0.1268916395
415	0.1268856431
416	0.1268811007
417	0.126869454
418	0.1268653783
419	0.1268547963
420	0.1268472379
421	0.126840911
422	0.1268341417
423	0.1268283604
424	0.126827792
425	0.1268217851
426	0.1268062651
427	0.1267989559
428	0.1267939805
429	0.1267883099
430	0.1267817664
431	0.1267813062
432	0.1267745065
433	0.126768343
434	0.1267630865
435	0.1267545518
436	0.1267541323
437	0.1267490429
438	0.1267424062
439	0.1267301562
440	0.1267250088
441	0.1267164402
442	0.1267162351
443	0.1267122945
444	0.126708353
445	0.1267007023
446	0.1266939388
447	0.1266901056
448	0.1266868993
449	0.126683246
450	0.1266752663
451	0.1266675071
452	0.1266601624
453	0.126653007
454	0.1266471525
455	0.1266435717
456	0.1266354415
457	0.1266278997
458	0.126621496
459	0.1266107293
460	0.1266037621
461	0.1265943296
462	0.1265880265
463	0.126584615
464	0.1265770279
465	0.1265720473
466	0.1265647629
467	0.126558287
468	0.1265518662
469	0.1265466848
470	0.1265409245
471	0.1265331434
472	0.1265298005
473	0.126522941
474	0.1265157208
475	0.1265081432
476	0.1265027712
477	0.1264953564
478	0.1264917078
479	0.1264878759
480	0.1264794326
481	0.1264723477
482	0.1264651839
483	0.1264558346
484	0.1264488744
485	0.1264445049
486	0.1264441118
487	0.1264414345
488	0.1264364547
489	0.1264303762
490	0.126426173
491	0.1264195052
492	0.1264136491
493	0.1264115882
494	0.1264031107
495	0.1263954078
496	0.1263827423
497	0.1263763397
498	0.1263691685
499	0.1263640476
500	0.1263556889
501	0.1263427599
502	0.126335895
503	0.1263289858
504	0.1263194981
505	0.1263163535
506	0.1263088902
507	0.1263006301
508	0.1262960471
509	0.1262916538
510	0.1262845038
511	0.126274412
512	0.1262666492
513	0.1262625173
514	0.1262616425
515	0.1262516989
516	0.1262411474
517	0.1262352753
518	0.126228975
519	0.1262239462
520	0.1262133902
521	0.1262079962
522	0.1261946751
523	0.1261869931
524	0.1261813438
525	0.1261757113
526	0.1261703748
527	0.1261653062
528	0.1261591232
529	0.1261483824
530	0.1261429005
531	0.126135078
532	0.1261305392
533	0.1261223501
534	0.1261161249
535	0.1261109973
536	0.1261089652
537	0.1260968828
538	0.126094179
539	0.1260888651
540	0.1260879522
541	0.1260766471
542	0.1260695058
543	0.126065339
544	0.126061239
545	0.1260548881
546	0.1260488663
547	0.1260457062
548	0.1260393758
549	0.1260329734
550	0.1260262825
551	0.1260174041
552	0.1260121829
553	0.1260083536
554	0.1260036679
555	0.1259991844
556	0.1259941844
557	0.1259895304
558	0.1259813638
559	0.1259744943
560	0.1259714505
561	0.1259657574
562	0.125959987
563	0.1259565523
564	0.1259523181
565	0.125940856
566	0.1259364469
567	0.1259327991
568	0.1259249558
569	0.125920621
570	0.1259099458
571	0.1259045249
572	0.1259012316
573	0.1258932539
574	0.1258860763
575	0.1258769871
576	0.1258703776
577	0.125869545
578	0.1258595213
579	0.1258525374
580	0.1258483968
581	0.1258438929
582	0.1258411201
583	0.1258314368
584	0.1258275787
585	0.1258234865
586	0.1258196111
587	0.1258164579
588	0.1258120175
589	0.1258045717
590	0.1257983475
591	0.1257869707
592	0.1257793117
593	0.1257759034
594	0.1257721643
595	0.1257689386
596	0.1257687652
597	0.1257585158
598	0.1257531187
599	0.1257482024
600	0.1257435847
601	0.1257344363
602	0.1257292713
603	0.1257226267
604	0.1257153631
605	0.1257110638
606	0.1257040755
607	0.1256987465
608	0.1256892568
609	0.1256845393
610	0.125676762
611	0.1256731518
612	0.1256690584
613	0.1256634621
614	0.1256587319
615	0.1256546873
616	0.1256483863
617	0.125643424
618	0.1256370675
619	0.1256325331
620	0.1256231435
621	0.1256167197
622	0.1256089974
623	0.1256036609
624	0.1256010778
625	0.1255935371
626	0.1255831794
627	0.1255754339
628	0.1255714469
629	0.1255621851
630	0.1255538287
631	0.1255482829
632	0.1255472287
633	0.1255417328
634	0.1255368105
635	0.1255344292
636	0.1255274474
637	0.1255233638
638	0.1255196864
639	0.1255115144
640	0.1255035778
641	0.1254957525
642	0.1254930054
643	0.1254900294
644	0.1254809284
645	0.1254728562
646	0.1254675069
647	0.1254566892
648	0.1254532808
649	0.1254470455
650	0.1254385853
651	0.1254322344
652	0.1254225914
653	0.1254175179
654	0.125416665
655	0.1254053714
656	0.125400684
657	0.1253917391
658	0.1253860468
659	0.1253812084
660	0.1253749282
661	0.1253663989
662	0.1253620328
663	0.1253550966
664	0.1253492114
665	0.1253453929
666	0.1253445451
667	0.1253355913
668	0.1253318116
669	0.1253250728
670	0.1253186054
671	0.1253134976
672	0.1253110454
673	0.1253050993
674	0.1253021837
675	0.1252944134
676	0.1252930491
677	0.1252885714
678	0.1252831742
679	0.1252803265
680	0.1252743908
681	0.1252700164
682	0.1252685993
683	0.1252648652
684	0.1252603232
685	0.1252526633
686	0.1252497647
687	0.1252424812
688	0.1252385851
689	0.1252290641
690	0.1252239924
691	0.1252216027
692	0.1252204281
693	0.1252128638
694	0.1252076178
695	0.1251972671
696	0.1251926942
697	0.1251897648
698	0.125179466
699	0.1251752869
700	0.1251705053
701	0.1251674744
702	0.1251637021
703	0.1251575744
704	0.1251529458
705	0.1251475515
706	0.1251440138
707	0.1251384825
708	0.1251366118
709	0.1251313464
710	0.1251288379
711	0.125122357
712	0.1251142504
713	0.1251120769
714	0.1251097578
715	0.1251063499
716	0.1251019542
717	0.1250992724
718	0.1250931426
719	0.1250882329
720	0.1250849973
721	0.1250830128
722	0.1250753487
723	0.1250701763
724	0.1250690029
725	0.1250643001
726	0.1250597224
727	0.1250584896
728	0.1250576007
729	0.1250490628
730	0.1250454812
731	0.1250324108
732	0.1250270337
733	0.1250215715
734	0.1250143379
735	0.125004883
736	0.12499555
737	0.1249873189
738	0.1249830603
739	0.1249759825
740	0.1249706376
741	0.1249703363
742	0.1249638594
743	0.1249606878
744	0.1249538607
745	0.1249418722
746	0.1249381845
747	0.1249329178
748	0.1249325161
749	0.1249293332
750	0.1249240976
751	0.1249184024
752	0.1249162338
753	0.1249112239
754	0.1249057721
755	0.1248977297
756	0.1248936977
757	0.1248847328
758	0.1248784061
759	0.1248715561
760	0.1248681625
761	0.124861571
762	0.1248505839
763	0.1248475575
764	0.1248375596
765	0.1248277355
766	0.1248259688
767	0.1248204395
768	0.1248140949
769	0.1248112738
770	0.1248067324
771	0.1248004505
772	0.1247938946
773	0.124784103
774	0.1247755145
775	0.1247701845
776	0.1247633801
777	0.1247553824
778	0.1247499495
779	0.1247454789
780	0.1247415632
781	0.1247388851
782	0.1247315219
783	0.1247249006
784	0.1247154074
785	0.1247123202
786	0.1247028736
787	0.1246963332
788	0.124691368
789	0.1246870873
790	0.1246824901
791	0.1246803007
792	0.1246768848
793	0.1246755527
794	0.1246690851
795	0.1246673902
796	0.1246601288
797	0.1246555445
798	0.1246439417
799	0.1246396088
800	0.124630337
801	0.1246262876
802	0.1246230693
803	0.1246185392
804	0.1246135006
805	0.1246091176
806	0.1246029449
807	0.1246023966
808	0.1245928523
809	0.124589737
810	0.1245832153
811	0.1245780165
812	0.1245741541
813	0.1245629836
814	0.1245576311
815	0.1245445769
816	0.1245387365
817	0.1245300793
818	0.1245223851
819	0.1245186
820	0.1245099742
821	0.1245030733
822	0.1245017785
823	0.1244976824
824	0.1244905812
825	0.1244855062
826	0.1244788208
827	0.1244703116
828	0.1244580342
829	0.124453809
830	0.1244521358
831	0.124448226
832	0.1244435
833	0.1244384191
834	0.1244306906
835	0.1244218407
836	0.1244161496
837	0.1244083169
838	0.124406787
839	0.1243992895
840	0.1243915259
841	0.1243892448
842	0.1243837646
843	0.1243720465
844	0.1243638755
845	0.1243529207
846	0.1243444002
847	0.1243371835
848	0.1243349103
849	0.1243307692
850	0.1243255612
851	0.1243239236
852	0.1243175549
853	0.1243120114
854	0.1243090609
855	0.1243029113
856	0.1242986627
857	0.1242914401
858	0.1242866334
859	0.1242784647
860	0.1242716731
861	0.1242703154
862	0.1242550675
863	0.1242479736
864	0.1242408635
865	0.1242376494
866	0.1242362984
867	0.1242330692
868	0.1242292996
869	0.1242221919
870	0.1242166084
871	0.1242129911
872	0.1242018904
873	0.1241958947
874	0.1241910633
875	0.1241905138
876	0.1241845271
877	0.1241780766
878	0.1241728106
879	0.1241679592
880	0.1241643767
881	0.124156792
882	0.1241527942
883	0.1241477702
884	0.1241347786
885	0.1241318973
886	0.1241288419
887	0.1241191026
888	0.1241139102
889	0.1241069429
890	0.124098903
891	0.1240951439
892	0.1240943875
893	0.1240914206
894	0.1240864377
895	0.1240838241
896	0.1240818489
897	0.1240730914
898	0.1240692339
899	0.1240611268
900	0.1240601703
901	0.1240481334
902	0.1240377265
903	0.1240329632
904	0.1240258807
905	0.1240193024
906	0.124012708
907	0.1240067122
908	0.1240066212
909	0.1239998112
910	0.1239942943
911	0.1239874353
912	0.1239776572
913	0.1239715442
914	0.1239648587
915	0.1239603172
916	0.1239561625
917	0.1239505139
918	0.1239457175
919	0.1239367388
920	0.1239308762
921	0.1239190858
922	0.1239145252
923	0.1239068372
924	0.1239006842
925	0.1238936632
926	0.1238853668
927	0.1238747154
928	0.1238694613
929	0.1238650273
930	0.1238601899
931	0.1238534029
932	0.1238480786
933	0.1238423641
934	0.1238374381
935	0.1238295489
936	0.1238206717
937	0.1238151322
938	0.1238120986
939	0.1238068867
940	0.1238017452
941	0.1237970042
942	0.1237941412
943	0.1237892539
944	0.1237791504
945	0.1237710227
946	0.1237651954
947	0.1237624913
948	0.1237594278
949	0.1237562418
950	0.1237516507
951	0.1237455753
952	0.1237424915
953	0.1237378661
954	0.123729672
955	0.1237205705
956	0.1237129021
957	0.1237087054
958	0.1237047762
959	0.1236988045
960	0.1236918775
961	0.1236864342
962	0.1236792385
963	0.1236762198
964	0.1236709698
965	0.1236643034
966	0.1236587585
967	0.1236497435
968	0.1236421341
969	0.1236376673
970	0.1236291769
971	0.1236233184
972	0.1236145551
973	0.1236116031
974	0.123605434
975	0.1236006925
976	0.123598722
977	0.1235926261
978	0.1235870019
979	0.1235800118
980	0.1235724638
981	0.1235696372
982	0.1235615798
983	0.123557909
984	0.1235506614
985	0.1235432575
986	0.1235383865
987	0.1235334036
988	0.1235289396
989	0.1235239179
990	0.1235206905
991	0.1235176417
992	0.1235104392
993	0.1235021074
994	0.1235011002
995	0.1234948799
996	0.1234912327
997	0.1234867018
998	0.1234807345
999	0.1234749848
1000	0.123473755
1001	0.123468976
1002	0.1234617896
1003	0.123453541
1004	0.1234477881
1005	0.1234420683
1006	0.1234395452
1007	0.1234344628
1008	0.1234311688
1009	0.1234260723
1010	0.123422871
1011	0.12341462
1012	0.1234111867
1013	0.1234051991
1014	0.1233997496
1015	0.1233902276
1016	0.1233847507
1017	0.1233814059
1018	0.1233730565
1019	0.1233700426
1020	0.1233641559
1021	0.1233581439
1022	0.1233551028
1023	0.1233511701
1024	0.1233447153
1025	0.1233371194
1026	0.1233338722
1027	0.1233305728
1028	0.1233247833
1029	0.1233204738
1030	0.1233128995
1031	0.123305752
1032	0.1232971484
1033	0.1232925947
1034	0.1232859971
1035	0.1232812149
1036	0.123271524
1037	0.1232679334
1038	0.1232643213
1039	0.1232574442
1040	0.1232547815
1041	0.1232505719
1042	0.1232472215
1043	0.1232414187
1044	0.1232347806
1045	0.1232289525
1046	0.1232233287
1047	0.123216636
1048	0.1232057135
1049	0.1232005933
1050	0.1231934026
1051	0.1231891054
1052	0.1231852252
1053	0.1231809293
1054	0.1231747902
1055	0.1231693176
1056	0.1231644237
1057	0.1231592944
1058	0.1231527925
1059	0.1231474387
1060	0.1231453125
1061	0.1231417491
1062	0.1231380681
1063	0.1231304305
1064	0.1231249034
1065	0.1231179573
1066	0.1231142496
1067	0.123110398
1068	0.1231028829
1069	0.1230918615
1070	0.1230893848
1071	0.1230804284
1072	0.1230786091
1073	0.12307481
1074	0.1230682339
1075	0.1230639158
1076	0.1230580145
1077	0.123051978
1078	0.1230473338
1079	0.1230431805
1080	0.1230384044
1081	0.1230314531
1082	0.1230258188
1083	0.1230216203
1084	0.1230153279
1085	0.1230098729
1086	0.1230024673
1087	0.1230000511
1088	0.1229946718
1089	0.1229929993
1090	0.1229910776
1091	0.1229858469
1092	0.1229823007
1093	0.1229784484
1094	0.1229710423
1095	0.122962376
1096	0.1229592487
1097	0.1229547415
1098	0.1229494576
1099	0.1229480578
1100	0.1229463038
1101	0.1229452058
1102	0.1229417985
1103	0.1229381142
1104	0.1229312326
1105	0.1229221483
1106	0.1229199579
1107	0.1229137589
1108	0.1229073873
1109	0.1228995298
1110	0.1228933967
1111	0.1228875638
1112	0.1228814359
1113	0.1228763647
1114	0.1228732556
1115	0.1228679054
1116	0.1228611863
1117	0.1228527957
1118	0.1228483376
1119	0.1228449368
1120	0.1228414786
1121	0.1228390432
1122	0.1228303187
1123	0.1228249967
1124	0.1228166596
1125	0.1228130357
1126	0.1228081752
1127	0.1228037415
1128	0.1227903946
1129	0.1227865377
1130	0.1227831199
1131	0.122778027
1132	0.1227722974
1133	0.122771722
1134	0.1227659808
1135	0.1227612254
1136	0.1227582489
1137	0.1227533544
1138	0.1227465799
1139	0.1227421665
1140	0.1227375119
1141	0.1227334125
1142	0.1227289529
1143	0.1227249967
1144	0.1227214412
1145	0.12271846
1146	0.1227151625
1147	0.122706751
1148	0.1226998028
1149	0.122695428
1150	0.1226948286
1151	0.1226914173
1152	0.1226871672
1153	0.1226834328
1154	0.1226792534
1155	0.1226776141
1156	0.1226731577
1157	0.1226718836
1158	0.1226689807
1159	0.1226586302
1160	0.1226551427
1161	0.122649367
1162	0.1226414863
1163	0.1226362616
1164	0.122631683
1165	0.1226269519
1166	0.1226248475
1167	0.1226202496
1168	0.1226104969
1169	0.1226054597
1170	0.1225961488
1171	0.1225930686
1172	0.1225896682
1173	0.1225836186
1174	0.1225795222
1175	0.1225760692
1176	0.1225725166
1177	0.1225671371
1178	0.1225668838
1179	0.1225632811
1180	0.1225587493
1181	0.1225485156
1182	0.1225428246
1183	0.1225360915
1184	0.122530819
1185	0.1225272868
1186	0.1225210655
1187	0.122514129
1188	0.1225062657
1189	0.1224990048
1190	0.1224943391
1191	0.1224865406
1192	0.1224828183
1193	0.122474828
1194	0.1224703434
1195	0.122463641
1196	0.1224596284
1197	0.1224516776
1198	0.1224430235
1199	0.1224389079
1200	0.1224318377
1201	0.1224261514
1202	0.1224195586
1203	0.1224149601
1204	0.1224092011
1205	0.1224056848
1206	0.1224005501
1207	0.1223896301
1208	0.1223817801
1209	0.1223791395
1210	0.1223762088
1211	0.1223757977
1212	0.1223711
1213	0.1223690784
1214	0.1223650766
1215	0.1223594525
1216	0.122355558
1217	0.1223480724
1218	0.1223423917
1219	0.1223365999
1220	0.1223330235
1221	0.1223316458
1222	0.1223263837
1223	0.1223219496
1224	0.1223188017
1225	0.1223139175
1226	0.1223097114
1227	0.1223040189
1228	0.1223007898
1229	0.1222981379
1230	0.1222923717
1231	0.1222909973
1232	0.122283182
1233	0.1222817758
1234	0.1222756121
1235	0.1222708654
1236	0.1222655767
1237	0.1222572601
1238	0.1222532172
1239	0.1222470493
1240	0.122236259
1241	0.1222317724
1242	0.122231658
1243	0.1222274786
1244	0.122224611
1245	0.1222171214
1246	0.1222166291
1247	0.1222131746
1248	0.1222088056
1249	0.1222021388
1250	0.1221970459
1251	0.1221919922
1252	0.1221906546
1253	0.1221886456
1254	0.1221831202
1255	0.1221788222
1256	0.1221720135
1257	0.1221634677
1258	0.1221563945
1259	0.1221528444
1260	0.1221444207
1261	0.1221403202
1262	0.1221377125
1263	0.1221321553
1264	0.1221299669
1265	0.1221278039
1266	0.1221227433
1267	0.1221157671
1268	0.1221129842
1269	0.1221072058
1270	0.1221031278
1271	0.1221004596
1272	0.1220882801
1273	0.1220850801
1274	0.122078298
1275	0.1220758591
1276	0.1220749249
1277	0.1220697154
1278	0.1220651779
1279	0.1220609595
1280	0.1220568678
1281	0.1220527705
1282	0.1220493396
1283	0.1220454732
1284	0.1220392177
1285	0.1220357858
1286	0.1220306109
1287	0.1220250843
1288	0.122017038
1289	0.1220134374
1290	0.1220056565
1291	0.1219980503
1292	0.1219919273
1293	0.1219881858
1294	0.1219793522
1295	0.1219754327
1296	0.1219681368
1297	0.1219644043
1298	0.1219539489
1299	0.1219490033
1300	0.1219471473
1301	0.1219436154
1302	0.1219395762
1303	0.1219346079
1304	0.121930963
1305	0.1219249803
1306	0.121920067
1307	0.1219146535
1308	0.121913636
1309	0.1219070742
1310	0.1219053136
1311	0.1219018301
1312	0.1218988545
1313	0.121890774
1314	0.1218834715
1315	0.1218779196
1316	0.1218729796
1317	0.1218662366
1318	0.1218613606
1319	0.1218575065
1320	0.1218519647
1321	0.121844437
1322	0.1218407632
1323	0.1218312916
1324	0.1218250269
1325	0.1218196256
1326	0.1218122671
1327	0.1218084587
1328	0.1218036047
1329	0.1218024375
1330	0.1217954555
1331	0.1217891312
1332	0.1217847968
1333	0.1217803141
1334	0.1217795857
1335	0.1217743835
1336	0.1217687014
1337	0.1217631604
1338	0.1217556405
1339	0.12175183
1340	0.121746901
1341	0.1217421291
1342	0.1217358088
1343	0.1217329797
1344	0.121726794
1345	0.1217229736
1346	0.1217196934
1347	0.1217170075
1348	0.1217116812
1349	0.1217012635
1350	0.1216923503
1351	0.1216863402
1352	0.1216802625
1353	0.1216792793
1354	0.1216745632
1355	0.1216700571
1356	0.121667399
1357	0.1216626331
1358	0.1216574876
1359	0.1216540647
1360	0.1216493826
1361	0.1216461449
1362	0.1216403999
1363	0.1216368946
1364	0.121631548
1365	0.1216268286
1366	0.1216228707
1367	0.1216186668
1368	0.1216169235
1369	0.12160257
1370	0.121594696
1371	0.1215903519
1372	0.1215861777
1373	0.1215800922
1374	0.1215757918
1375	0.1215727416
1376	0.1215703783
1377	0.1215604171
1378	0.1215553868
1379	0.1215520636
1380	0.1215470759
1381	0.1215406186
1382	0.1215372358
1383	0.1215329508
1384	0.1215275918
1385	0.1215241739
1386	0.1215207641
1387	0.1215164184
1388	0.1215108562
1389	0.12150414
1390	0.1214998229
1391	0.121492722
1392	0.1214880642
1393	0.1214807984
1394	0.1214751756
1395	0.1214683538
1396	0.1214628447
1397	0.1214576964
1398	0.1214541191
1399	0.1214479243
1400	0.121444364
1401	0.1214385881
1402	0.1214344342
1403	0.1214284463
1404	0.1214247068
1405	0.1214181175
1406	0.1214132436
1407	0.1214085404
1408	0.1214004053
1409	0.1213967822
1410	0.1213932483
1411	0.1213874463
1412	0.1213823594
1413	0.1213784373
1414	0.1213753736
1415	0.1213686751
1416	0.1213647575
1417	0.1213576566
1418	0.1213510985
1419	0.1213480725
1420	0.1213441325
1421	0.1213378846
1422	0.1213361795
1423	0.1213284558
1424	0.1213249456
1425	0.1213208759
1426	0.121311394
1427	0.1213070547
1428	0.1213045509
1429	0.1213003736
1430	0.1212967871
1431	0.1212900236
1432	0.1212856756
1433	0.1212777575
1434	0.1212749604
1435	0.1212689873
1436	0.12126458
1437	0.1212595983
1438	0.1212542885
1439	0.121247474
1440	0.1212432997
1441	0.1212340857
1442	0.1212278601
1443	0.1212253716
1444	0.1212204656
1445	0.1212183109
1446	0.1212106615
1447	0.1212047586
1448	0.1211981819
1449	0.1211907225
1450	0.121187507
1451	0.1211791577
1452	0.1211717513
1453	0.1211688601
1454	0.1211626782
1455	0.1211600537
1456	0.1211533169
1457	0.1211484684
1458	0.1211419376
1459	0.121138322
1460	0.1211281625
1461	0.1211247805
1462	0.1211209355
1463	0.1211207466
1464	0.1211156406
1465	0.121112166
1466	0.1211047864
1467	0.1210964551
1468	0.1210940409
1469	0.1210885301
1470	0.1210840341
1471	0.121078829
1472	0.121074609
1473	0.1210697693
1474	0.1210628512
1475	0.1210598607
1476	0.1210534132
1477	0.1210469692
1478	0.121040211
1479	0.1210366614
1480	0.1210303639
1481	0.1210283062
1482	0.1210213134
1483	0.1210147556
1484	0.1210107605
1485	0.121006988
1486	0.1210006435
1487	0.1209930935
1488	0.1209862349
1489	0.1209820154
1490	0.1209769896
1491	0.1209694992
1492	0.1209652021
1493	0.1209584566
1494	0.1209562126
1495	0.1209528276
1496	0.1209489476
1497	0.1209424308
1498	0.1209389049
1499	0.1209317041
1500	0.1209271145
1501	0.1209235789
1502	0.1209179841
1503	0.1209110938
1504	0.1209032958
1505	0.1208966399
1506	0.1208895785
1507	0.1208860002
1508	0.1208826256
1509	0.1208770473
1510	0.1208760955
1511	0.1208700654
