iter	Passed	Remaining
152	10402	91586
153	10467	91485
154	10532	91398
155	10605	91370
156	10665	91236
157	10725	91103
158	10830	91344
159	10906	91342
160	10972	91254
161	11039	91175
162	11110	91136
163	11170	91002
164	11233	90888
165	11299	90804
166	11365	90721
167	11427	90600
168	11487	90472
169	11555	90401
170	11634	90420
171	11701	90343
172	11773	90309
173	11839	90224
174	11903	90125
175	11967	90027
176	12043	90020
177	12104	89903
178	12168	89800
179	12229	89681
180	12294	89591
181	12360	89509
182	12422	89401
183	12488	89321
184	12615	89674
185	12690	89653
186	12758	89579
187	12875	89857
188	12944	89787
189	13005	89669
190	13069	89568
191	13138	89505
192	13206	89434
193	13282	89414
194	13354	89369
195	13437	89399
196	13512	89374
197	13603	89453
198	13671	89377
199	13735	89279
200	13800	89188
201	13868	89113
202	13932	89017
203	13995	88911
204	14058	88806
205	14125	88730
206	14196	88679
207	14258	88566
208	14322	88470
209	14391	88407
210	14459	88332
211	14524	88243
212	14587	88142
213	14674	88184
214	14736	88074
215	14797	87963
216	14859	87854
217	14927	87787
218	14995	87712
219	15068	87673
220	15149	87673
221	15220	87622
222	15287	87541
223	15353	87458
224	15423	87400
225	15490	87319
226	15551	87212
227	15616	87125
228	15696	87118
229	15759	87019
230	15822	86920
231	15901	86911
232	15965	86818
233	16034	86751
234	16102	86680
235	16163	86569
236	16224	86464
237	16297	86419
238	16364	86340
239	16426	86240
240	16490	86147
241	16560	86085
242	16627	86013
243	16702	85976
244	16764	85877
245	16831	85801
246	16897	85717
247	16960	85621
248	17029	85557
249	17098	85491
250	17158	85382
251	17220	85283
252	17282	85184
253	17347	85099
254	17410	85006
255	17475	84918
256	17547	84870
257	17614	84795
258	17686	84745
259	17760	84705
260	17865	84811
261	17940	84773
262	18009	84706
263	18080	84648
264	18138	84532
265	18198	84424
266	18262	84335
267	18328	84256
268	18392	84166
269	18457	84082
270	18521	83995
271	18607	84005
272	18731	84189
273	18830	84255
274	18894	84164
275	18961	84089
276	19036	84049
277	19103	83971
278	19171	83901
279	19243	83846
280	19310	83769
281	19378	83698
282	19442	83609
283	19509	83534
284	19576	83458
285	19645	83389
286	19711	83310
287	19824	83427
288	19893	83357
289	19957	83271
290	20022	83184
291	20096	83138
292	20258	83452
293	20345	83458
294	20440	83494
295	20513	83440
296	20582	83368
297	20652	83301
298	20716	83210
299	20792	83171
300	20862	83105
301	20929	83025
302	20997	82948
303	21071	82901
304	21138	82821
305	21207	82751
306	21271	82662
307	21341	82594
308	21409	82521
309	21480	82457
310	21544	82366
311	21609	82280
312	21680	82219
313	21742	82122
314	21818	82078
315	21882	81991
316	21952	81921
317	22018	81840
318	22086	81767
319	22158	81708
320	22221	81615
321	22282	81518
322	22349	81439
323	22409	81338
324	22467	81227
325	22530	81137
326	22595	81053
327	22670	81003
328	22736	80924
329	22818	80901
330	22884	80820
331	22952	80748
332	23015	80659
333	23092	80616
334	23160	80542
335	23239	80508
336	23316	80465
337	23388	80405
338	23453	80323
339	23518	80238
340	23583	80156
341	23684	80195
342	23776	80202
343	23863	80192
344	23932	80122
345	24006	80069
346	24070	79981
347	24141	79915
348	24216	79866
349	24284	79790
350	24359	79741
351	24431	79679
352	24497	79599
353	24562	79516
354	24632	79449
355	24706	79392
356	24769	79304
357	24852	79278
358	24926	79224
359	24991	79139
360	25052	79044
361	25123	78978
362	25187	78894
363	25245	78788
364	25310	78706
365	25383	78648
366	25446	78559
367	25512	78478
368	25592	78441
369	25664	78379
370	25729	78296
371	25819	78292
372	25896	78245
373	25964	78171
374	26040	78122
375	26123	78091
376	26211	78079
377	26288	78031
378	26378	78020
379	26472	78022
380	26570	78037
381	26639	77964
382	26764	78057
383	26871	78096
384	26944	78033
385	27062	78102
386	27145	78070
387	27218	78007
388	27286	77931
389	27359	77869
390	27431	77805
391	27496	77718
392	27562	77637
393	27632	77566
394	27696	77479
395	27778	77441
396	27860	77407
397	27938	77356
398	28006	77280
399	28076	77210
400	28156	77165
401	28223	77086
402	28289	77006
403	28358	76933
404	28423	76848
405	28495	76782
406	28557	76691
407	28623	76608
408	28689	76528
409	28765	76473
410	28830	76390
411	28919	76368
412	28996	76316
413	29079	76280
414	29148	76208
415	29210	76116
416	29283	76052
417	29345	75960
418	29406	75866
419	29469	75778
420	29536	75701
421	29598	75609
422	29663	75526
423	29730	75447
424	29794	75362
425	29865	75295
426	29938	75231
427	30008	75160
428	30071	75073
429	30138	74994
430	30206	74919
431	30274	74844
432	30337	74757
433	30403	74677
434	30474	74609
435	30540	74529
436	30602	74439
437	30666	74354
438	30737	74287
439	30806	74215
440	30870	74130
441	30939	74058
442	31014	74000
443	31078	73915
444	31143	73834
445	31212	73761
446	31275	73675
447	31338	73589
448	31408	73520
449	31465	73419
450	31533	73344
451	31599	73264
452	31672	73203
453	31736	73120
454	31804	73046
455	31866	72957
456	31944	72906
457	32008	72821
458	32080	72757
459	32153	72694
460	32223	72626
461	32285	72536
462	32347	72449
463	32416	72378
464	32480	72296
465	32547	72220
466	32613	72141
467	32679	72061
468	32742	71977
469	32806	71894
470	32866	71803
471	33052	71986
472	33116	71904
473	33183	71828
474	33328	71919
475	33394	71840
476	33457	71755
477	33526	71683
478	33593	71604
479	33660	71527
480	33722	71440
481	33791	71368
482	33861	71298
483	33925	71216
484	33994	71143
485	34078	71102
486	34153	71043
487	34218	70961
488	34282	70879
489	34351	70806
490	34414	70721
491	34479	70640
492	34547	70566
493	34612	70486
494	34677	70405
495	34738	70317
496	34810	70252
497	34876	70173
498	34935	70080
499	34997	69994
500	35076	69942
501	35148	69876
502	35221	69813
503	35285	69731
504	35355	69660
505	35422	69584
506	35485	69500
507	35553	69427
508	35618	69347
509	35684	69269
510	35749	69189
511	35816	69113
512	35883	69038
513	35948	68960
514	36011	68876
515	36090	68823
516	36153	68740
517	36218	68660
518	36283	68581
519	36355	68516
520	36418	68433
521	36480	68347
522	36541	68261
523	36607	68184
524	36669	68099
525	36733	68019
526	36798	67940
527	36869	67873
528	36939	67804
529	37004	67724
530	37072	67651
531	37149	67594
532	37211	67511
533	37277	67435
534	37345	67361
535	37404	67272
536	37467	67190
537	37535	67118
538	37599	67037
539	37662	66955
540	37723	66869
541	37795	66803
542	37855	66717
543	37923	66645
544	37991	66572
545	38070	66519
546	38144	66456
547	38209	66378
548	38272	66297
549	38338	66220
550	38402	66142
551	38462	66055
552	38533	65987
553	38591	65898
554	38658	65824
555	38726	65751
556	38798	65685
557	38859	65601
558	38926	65526
559	38985	65440
560	39050	65362
561	39119	65291
562	39186	65218
563	39259	65154
564	39326	65080
565	39387	64996
566	39451	64916
567	39513	64835
568	39574	64751
569	39637	64671
570	39700	64591
571	39767	64517
572	39835	64445
573	39903	64374
574	39966	64294
575	40036	64225
576	40107	64158
577	40176	64087
578	40235	64001
579	40304	63931
580	40369	63855
581	40438	63783
582	40497	63699
583	40566	63628
584	40628	63547
585	40691	63467
586	40759	63395
587	40827	63323
588	40888	63241
589	40954	63166
590	41018	63089
591	41087	63018
592	41163	62960
593	41228	62883
594	41289	62801
595	41362	62737
596	41423	62655
597	41486	62576
598	41557	62509
599	41618	62427
600	41680	62348
601	41741	62266
602	41808	62192
603	41876	62120
604	41937	62039
605	42000	61961
606	42072	61895
607	42140	61825
608	42200	61741
609	42266	61666
610	42341	61605
611	42404	61527
612	42467	61449
613	42528	61368
614	42592	61292
615	42655	61213
616	42718	61135
617	42780	61056
618	42860	61001
619	42925	60926
620	42988	60848
621	43056	60777
622	43124	60706
623	43200	60646
624	43265	60571
625	43325	60489
626	43396	60422
627	43463	60350
628	43526	60272
629	43587	60192
630	43659	60127
631	43720	60046
632	43782	59967
633	43850	59896
634	43913	59818
635	43976	59741
636	44043	59669
637	44103	59587
638	44184	59534
639	44246	59456
640	44315	59386
641	44379	59311
642	44455	59251
643	44521	59177
644	44587	59103
645	44649	59026
646	44729	58970
647	44798	58901
648	44864	58828
649	44928	58753
650	44998	58684
651	45066	58614
652	45134	58544
653	45283	58577
654	45348	58502
655	45413	58428
656	45483	58359
657	45552	58291
658	45617	58216
659	45682	58141
660	45744	58063
661	45811	57991
662	45870	57908
663	45934	57833
664	45995	57753
665	46063	57682
666	46126	57606
667	46188	57528
668	46256	57458
669	46325	57388
670	46391	57315
671	46455	57239
672	46516	57160
673	46586	57092
674	46649	57016
675	46712	56939
676	46773	56860
677	46843	56792
678	46901	56710
679	46967	56637
680	47028	56558
681	47091	56482
682	47160	56412
683	47222	56335
684	47308	56286
685	47379	56219
686	47440	56141
687	47504	56066
688	47576	56000
689	47636	55921
690	47702	55848
691	47767	55774
692	47833	55701
693	47895	55624
694	47968	55560
695	48058	55515
696	48125	55444
697	48189	55369
698	48258	55299
699	48341	55246
700	48400	55167
701	48463	55090
702	48524	55012
703	48600	54951
704	48662	54874
705	48719	54792
706	48782	54716
707	48849	54645
708	48914	54572
709	48973	54491
710	49036	54415
711	49104	54346
712	49164	54267
713	49229	54193
714	49299	54126
715	49575	54283
716	49870	54461
717	49934	54385
718	49996	54308
719	50060	54231
720	50133	54166
721	50198	54091
722	50264	54018
723	50341	53957
724	50413	53890
725	50471	53808
726	50535	53733
727	50606	53665
728	50669	53588
729	50736	53516
730	50803	53444
731	50871	53373
732	50940	53303
733	51000	53224
734	51065	53149
735	51128	53074
736	51196	53002
737	51257	52924
738	51321	52848
739	51399	52788
740	51466	52716
741	51535	52646
742	51601	52573
743	51673	52506
744	51739	52433
745	51806	52362
746	51868	52284
747	51929	52206
748	51993	52131
749	52068	52068
750	52130	51992
751	52195	51917
752	52259	51842
753	52325	51770
754	52389	51696
755	52451	51618
756	52517	51546
757	52585	51475
758	52649	51400
759	52705	51318
760	52770	51245
761	52838	51174
762	52902	51100
763	52969	51028
764	53035	50955
765	53108	50889
766	53173	50816
767	53239	50744
768	53305	50671
769	53393	50619
770	53462	50550
771	53532	50481
772	53600	50410
773	53672	50344
774	53748	50280
775	53847	50238
776	53918	50171
777	53985	50099
778	54055	50030
779	54136	49972
780	54209	49906
781	54275	49833
782	54368	49785
783	54444	49721
784	54520	49658
785	54602	49600
786	54663	49523
787	54724	49446
788	54793	49376
789	54857	49302
790	54923	49230
791	54995	49162
792	55060	49089
793	55125	49015
794	55186	48938
795	55255	48868
796	55324	48799
797	55401	48736
798	55469	48666
799	55541	48598
800	55602	48522
801	55665	48447
802	55735	48378
803	55802	48306
804	55869	48235
805	55929	48158
806	56001	48090
807	56071	48021
808	56139	47950
809	56199	47874
810	56269	47805
811	56334	47731
812	56404	47662
813	56469	47589
814	56539	47521
815	56606	47449
816	56667	47373
817	56734	47302
818	56805	47233
819	56873	47163
820	56941	47093
821	57005	47019
822	57074	46949
823	57143	46880
824	57209	46807
825	57270	46731
826	57338	46660
827	57404	46589
828	57490	46533
829	57558	46463
830	57627	46393
831	57692	46320
832	57763	46252
833	57836	46185
834	57910	46120
835	58021	46083
836	58094	46017
837	58160	45945
838	58236	45881
839	58322	45824
840	58396	45759
841	58539	45747
842	58635	45697
843	58732	45649
844	58808	45585
845	58879	45516
846	58947	45445
847	59022	45380
848	59093	45312
849	59161	45241
850	59257	45191
851	59361	45148
852	59434	45081
853	59502	45009
854	59590	44954
855	59658	44883
856	59720	44807
857	59794	44741
858	59860	44669
859	59933	44601
860	60001	44530
861	60068	44458
862	60131	44384
863	60252	44352
864	60337	44293
865	60401	44219
866	60514	44181
867	60601	44124
868	60664	44049
869	60727	43975
870	60800	43907
871	60861	43831
872	60927	43758
873	60996	43688
874	61062	43616
875	61131	43545
876	61196	43472
877	61309	43433
878	61389	43370
879	61454	43297
880	61584	43269
881	61655	43201
882	61716	43124
883	61784	43053
884	61859	42987
885	61925	42914
886	61991	42841
887	62055	42768
888	62129	42700
889	62202	42633
890	62276	42566
891	62351	42499
892	62443	42444
893	62507	42370
894	62581	42303
895	62653	42235
896	62722	42164
897	62789	42092
898	62866	42027
899	62934	41956
900	63001	41884
901	63074	41816
902	63148	41749
903	63218	41679
904	63286	41608
905	63353	41536
906	63422	41465
907	63495	41397
908	63559	41324
909	63651	41268
910	63725	41200
911	63790	41127
912	63852	41052
913	63934	40990
914	64016	40928
915	64112	40875
916	64191	40811
917	64264	40743
918	64331	40670
919	64400	40600
920	64467	40528
921	64526	40451
922	64593	40379
923	64674	40316
924	64741	40244
925	64809	40173
926	64889	40109
927	64955	40037
928	65025	39967
929	65113	39908
930	65180	39836
931	65247	39764
932	65320	39696
933	65388	39625
934	65476	39565
935	65564	39506
936	65634	39436
937	65715	39372
938	65788	39305
939	65855	39233
940	65921	39160
941	65990	39090
942	66056	39017
943	66118	38942
944	66195	38876
945	66266	38806
946	66335	38736
947	66399	38662
948	66475	38596
949	66538	38522
950	66603	38449
951	66684	38385
952	66748	38311
953	66810	38237
954	66880	38167
955	66942	38092
956	67010	38021
957	67078	37950
958	67145	37878
959	67211	37806
960	67276	37733
961	67368	37676
962	67448	37611
963	67520	37542
964	67591	37473
965	67677	37411
966	67749	37342
967	67818	37272
968	67893	37204
969	67957	37131
970	68029	37062
971	68101	36993
972	68165	36920
973	68227	36845
974	68288	36770
975	68361	36702
976	68432	36632
977	68504	36563
978	68573	36493
979	68648	36425
980	68800	36399
981	68864	36325
982	68929	36252
983	69000	36183
984	69086	36121
985	69158	36052
986	69230	35983
987	69300	35912
988	69370	35842
989	69434	35769
990	69497	35695
991	69573	35628
992	69639	35556
993	69701	35481
994	69768	35409
995	69843	35342
996	69918	35274
997	69994	35207
998	70070	35140
999	70140	35070
1000	70204	34996
1001	70268	34923
1002	70339	34854
1003	70405	34782
1004	70466	34707
1005	70561	34649
1006	70668	34597
1007	70737	34526
1008	70824	34464
1009	70891	34393
1010	70966	34325
1011	71044	34258
1012	71119	34190
1013	71185	34118
1014	71263	34052
1015	71360	33994
1016	71432	33925
1017	71505	33856
1018	71580	33788
1019	71650	33718
1020	71739	33656
1021	71844	33602
1022	71916	33532
1023	71984	33461
1024	72054	33391
1025	72112	33315
1026	72172	33240
1027	72238	33168
1028	72308	33097
1029	72372	33024
1030	72451	32957
1031	72551	32901
1032	72622	32831
1033	72700	32764
1034	72778	32697
1035	72863	32633
1036	72930	32562
1037	72998	32490
1038	73058	32415
1039	73124	32343
1040	73190	32271
1041	73256	32199
1042	73319	32125
1043	73386	32053
1044	73455	31983
1045	73516	31908
1046	73582	31836
1047	73650	31765
1048	73721	31695
1049	73783	31621
1050	73860	31554
1051	73945	31490
1052	74031	31426
1053	74100	31355
1054	74163	31282
1055	74238	31213
1056	74301	31140
1057	74360	31065
1058	74434	30996
1059	74498	30924
1060	74560	30850
1061	74631	30780
1062	74726	30720
1063	74800	30651
1064	74871	30581
1065	74942	30511
1066	75015	30442
1067	75078	30368
1068	75165	30305
1069	75246	30239
1070	75309	30166
1071	75368	30091
1072	75440	30021
1073	75503	29948
1074	75566	29875
1075	75638	29805
1076	75704	29733
1077	75765	29659
1078	75831	29587
1079	75912	29521
1080	75997	29456
1081	76063	29384
1082	76132	29314
1083	76205	29244
1084	76276	29174
1085	76340	29102
1086	76407	29030
1087	76471	28957
1088	76539	28886
1089	76608	28816
1090	76673	28743
1091	76735	28670
1092	76798	28597
1093	76870	28527
1094	76968	28467
1095	77046	28400
1096	77120	28331
1097	77185	28259
1098	77251	28187
1099	77316	28115
1100	77389	28045
1101	77450	27972
1102	77525	27903
1103	77604	27836
1104	77673	27765
1105	77739	27693
1106	77799	27619
1107	77864	27547
1108	78003	27501
1109	78073	27431
1110	78148	27362
1111	78213	27290
1112	78293	27223
1113	78363	27152
1114	78427	27080
1115	78494	27008
1116	78569	26940
1117	78642	26870
1118	78715	26801
1119	78799	26735
1120	78873	26666
1121	78945	26596
1122	79025	26529
1123	79095	26459
1124	79163	26387
1125	79261	26326
1126	79347	26261
1127	79423	26192
1128	79490	26121
1129	79552	26048
1130	79644	25984
1131	79719	25915
1132	79789	25845
1133	79862	25775
1134	79938	25707
1135	80014	25638
1136	80092	25570
1137	80181	25505
1138	80252	25435
1139	80334	25368
1140	80407	25298
1141	80480	25229
1142	80554	25160
1143	80628	25090
1144	80695	25019
1145	80765	24948
1146	80833	24877
1147	80903	24806
1148	80991	24741
1149	81077	24675
1150	81140	24602
1151	81203	24530
1152	81277	24460
1153	81340	24388
1154	81411	24317
1155	81479	24246
1156	81565	24180
1157	81647	24113
1158	81725	24045
1159	81811	23979
1160	81892	23911
1161	81971	23843
1162	82053	23776
1163	82134	23708
1164	82202	23637
1165	82265	23564
1166	82337	23494
1167	82411	23425
1168	82480	23354
1169	82548	23282
1170	82621	23212
1171	82702	23145
1172	82807	23084
1173	82883	23015
1174	82963	22947
1175	83047	22880
1176	83135	22814
1177	83206	22744
1178	83282	22674
1179	83354	22604
1180	83432	22536
1181	83497	22463
1182	83562	22391
1183	83646	22324
1184	83741	22260
1185	83814	22190
1186	83885	22119
1187	83956	22049
1188	84024	21977
1189	84094	21906
1190	84171	21837
1191	84240	21766
1192	84313	21696
1193	84395	21628
1194	84463	21557
1195	84526	21484
1196	84602	21415
1197	84699	21351
1198	84779	21283
1199	84870	21217
1200	84970	21154
1201	85071	21090
1202	85195	21033
1203	85289	20968
1204	85416	20910
1205	85516	20847
1206	85616	20783
1207	85703	20716
1208	85790	20649
1209	85872	20580
1210	85950	20511
1211	86019	20440
1212	86097	20371
1213	86204	20308
1214	86284	20239
1215	86376	20173
1216	86471	20108
1217	86595	20049
1218	86708	19987
1219	86780	19916
1220	86851	19845
1221	86921	19774
1222	87005	19705
1223	87073	19634
1224	87230	19582
1225	87306	19512
1226	87369	19439
1227	87439	19367
1228	87545	19304
1229	87621	19233
1230	87692	19162
1231	87763	19091
1232	87838	19020
1233	87904	18948
1234	88010	18884
1235	88093	18816
1236	88162	18744
1237	88225	18671
1238	88317	18604
1239	88384	18532
1240	88461	18462
1241	88535	18391
1242	88607	18320
1243	88677	18248
1244	88760	18179
1245	88838	18109
1246	88912	18039
1247	88989	17968
1248	89061	17897
1249	89132	17826
1250	89209	17756
1251	89289	17686
1252	89360	17615
1253	89435	17544
1254	89506	17473
1255	89570	17400
1256	89640	17329
1257	89705	17256
1258	89775	17185
1259	89850	17114
1260	89918	17042
1261	89989	16971
1262	90059	16899
1263	90123	16826
1264	90189	16754
1265	90264	16683
1266	90342	16613
1267	90407	16541
1268	90471	16468
1269	90538	16396
1270	90608	16325
1271	90675	16253
1272	90756	16183
1273	90817	16110
1274	90883	16038
1275	90954	15966
1276	91022	15895
1277	91087	15822
1278	91164	15752
1279	91232	15680
1280	91310	15610
1281	91402	15542
1282	91467	15470
1283	91537	15398
1284	91609	15327
1285	91681	15256
1286	91755	15185
1287	91825	15114
1288	91887	15041
1289	91957	14969
1290	92050	14902
1291	92125	14831
1292	92207	14761
1293	92285	14691
1294	92365	14621
1295	92435	14550
1296	92504	14478
1297	92570	14406
1298	92634	14333
1299	92708	14262
1300	92783	14192
1301	92854	14120
1302	92922	14048
1303	92999	13978
1304	93062	13905
1305	93139	13835
1306	93279	13774
1307	93376	13706
1308	93461	13637
1309	93542	13567
1310	93617	13496
1311	93686	13424
1312	93763	13354
1313	93877	13288
1314	94006	13225
1315	94106	13157
1316	94183	13087
1317	94260	13016
1318	94347	12946
1319	94446	12879
1320	94513	12806
1321	94584	12735
1322	94649	12662
1323	94715	12590
1324	94780	12518
1325	94850	12446
1326	94916	12374
1327	94984	12302
1328	95062	12231
1329	95133	12159
1330	95199	12087
1331	95265	12015
1332	95336	11943
1333	95418	11873
1334	95485	11801
1335	95557	11730
1336	95654	11661
1337	95722	11589
1338	95790	11517
1339	95854	11445
1340	95918	11372
1341	95991	11301
1342	96058	11229
1343	96128	11157
1344	96198	11086
1345	96279	11015
1346	96347	10943
1347	96444	10874
1348	96513	10803
1349	96578	10730
1350	96645	10658
1351	96713	10586
1352	96779	10514
1353	96845	10442
1354	96910	10370
1355	96972	10297
1356	97035	10225
1357	97105	10153
1358	97170	10081
1359	97235	10009
1360	97300	9937
1361	97373	9866
1362	97568	9806
1363	97842	9755
1364	98157	9707
1365	98221	9635
1366	98278	9561
1367	98344	9489
1368	98413	9417
1369	98509	9347
1370	98588	9276
1371	98677	9206
1372	98743	9133
1373	98814	9061
1374	98882	8989
1375	98957	8917
1376	99036	8846
1377	99129	8776
1378	99197	8704
1379	99266	8631
1380	99334	8559
1381	99401	8487
1382	99463	8414
1383	99532	8342
1384	99650	8274
1385	99729	8202
1386	99797	8130
1387	99866	8058
1388	99950	7987
1389	100024	7915
1390	100094	7843
1391	100166	7771
1392	100234	7699
1393	100306	7627
1394	100379	7555
1395	100447	7483
1396	100517	7411
1397	100606	7340
1398	100672	7267
1399	100739	7195
1400	100815	7123
1401	100877	7051
1402	100936	6978
1403	101011	6906
1404	101074	6834
1405	101136	6761
1406	101200	6689
1407	101273	6617
1408	101340	6545
1409	101411	6473
1410	101477	6400
1411	101547	6328
1412	101632	6257
1413	101704	6185
1414	101780	6114
1415	101842	6041
1416	101910	5969
1417	101979	5897
1418	102038	5824
1419	102100	5752
1420	102167	5679
1421	102227	5607
1422	102288	5534
1423	102363	5463
1424	102431	5391
1425	102497	5318
1426	102617	5249
1427	102706	5178
1428	102785	5106
1429	102861	5035
1430	102935	4963
1431	103007	4891
1432	103072	4819
1433	103147	4747
1434	103225	4675
1435	103316	4604
1436	103415	4533
1437	103527	4463
1438	103616	4392
1439	103702	4320
1440	103772	4248
1441	103844	4176
1442	103910	4104
1443	103972	4032
1444	104033	3959
1445	104105	3887
1446	104171	3815
1447	104237	3743
1448	104323	3671
1449	104391	3599
1450	104454	3527
1451	104524	3455
1452	104597	3383
1453	104679	3311
1454	104750	3239
1455	104821	3167
1456	104888	3095
1457	104950	3023
1458	105016	2951
1459	105082	2878
1460	105145	2806
1461	105214	2734
1462	105280	2662
1463	105344	2590
1464	105407	2518
1465	105476	2446
1466	105545	2374
1467	105610	2302
1468	105696	2230
1469	105766	2158
1470	105835	2086
1471	105904	2014
1472	105973	1942
1473	106051	1870
1474	106120	1798
1475	106193	1726
1476	106267	1654
1477	106335	1582
1478	106400	1510
1479	106471	1438
1480	106537	1366
1481	106601	1294
1482	106741	1223
1483	106812	1151
1484	106884	1079
1485	106947	1007
1486	107007	935
1487	107075	863
1488	107142	791
1489	107205	719
1490	107280	647
1491	107350	575
1492	107423	503
1493	107492	431
1494	107570	359
1495	107655	287
1496	107766	215
1497	107896	144
1498	108000	72
1499	108077	0
