iter	Passed	Remaining
633	45228	61779
634	45304	61713
635	45365	61628
636	45429	61546
637	45504	61481
638	45576	61410
639	45644	61334
640	45706	61251
641	45867	61300
642	45949	61242
643	46037	61192
644	46111	61124
645	46185	61056
646	46261	60990
647	46333	60919
648	46410	60855
649	46484	60787
650	46559	60719
651	46624	60640
652	46705	60581
653	46772	60504
654	46838	60425
655	46939	60391
656	47003	60310
657	47090	60259
658	47178	60207
659	47250	60137
660	47321	60064
661	47397	59998
662	47465	59922
663	47533	59845
664	47606	59776
665	47673	59699
666	47730	59609
667	47798	59533
668	47866	59457
669	47964	59418
670	48051	59365
671	48149	59327
672	48228	59264
673	48302	59195
674	48370	59119
675	48449	59056
676	48519	58982
677	48608	58932
678	48684	58865
679	48756	58795
680	48828	58723
681	48895	58645
682	48984	58594
683	49058	58526
684	49130	58454
685	49236	58423
686	49311	58355
687	49381	58281
688	49470	58229
689	49545	58161
690	49620	58094
691	49698	58028
692	49786	57976
693	49870	57919
694	49959	57866
695	50036	57800
696	50099	57718
697	50243	57730
698	50321	57665
699	50410	57611
700	50485	57543
701	50557	57471
702	50629	57399
703	50702	57328
704	50775	57257
705	50850	57188
706	50913	57106
707	50997	57048
708	51068	56974
709	51125	56886
710	51197	56813
711	51274	56747
712	51352	56682
713	51430	56616
714	51503	56545
715	51568	56466
716	51638	56392
717	51710	56319
718	51792	56258
719	51878	56201
720	51957	56137
721	52035	56071
722	52113	56006
723	52188	55936
724	52256	55860
725	52331	55791
726	52448	55766
727	52522	55697
728	52590	55620
729	52665	55550
730	52741	55483
731	52814	55412
732	52887	55340
733	52959	55268
734	53027	55191
735	53147	55169
736	53224	55101
737	53296	55030
738	53363	54952
739	53436	54880
740	53524	54824
741	53596	54752
742	53674	54686
743	53752	54619
744	53818	54541
745	53881	54459
746	53949	54382
747	54015	54304
748	54086	54230
749	54178	54178
750	54251	54107
751	54334	54045
752	54433	53999
753	54507	53929
754	54586	53863
755	54664	53796
756	54734	53721
757	54807	53650
758	54904	53602
759	54992	53545
760	55078	53485
761	55184	53445
762	55257	53374
763	55345	53317
764	55425	53251
765	55504	53185
766	55595	53130
767	55683	53073
768	55748	52993
769	55812	52913
770	55883	52838
771	55953	52764
772	56019	52685
773	56105	52625
774	56198	52572
775	56284	52512
776	56365	52447
777	56426	52365
778	56491	52285
779	56579	52226
780	56659	52161
781	56746	52102
782	56817	52028
783	56883	51949
784	56951	51872
785	57021	51798
786	57100	51731
787	57185	51670
788	57276	51614
789	57340	51533
790	57401	51451
791	57473	51377
792	57550	51309
793	57620	51234
794	57700	51168
795	57765	51088
796	57836	51014
797	57909	50942
798	57976	50865
799	58040	50785
800	58111	50711
801	58172	50629
802	58282	50588
803	58356	50517
804	58423	50440
805	58483	50357
806	58577	50302
807	58650	50230
808	58725	50159
809	58799	50088
810	58864	50009
811	58933	49933
812	59005	49860
813	59072	49783
814	59140	49707
815	59214	49636
816	59362	49625
817	59447	49564
818	59525	49495
819	59623	49443
820	59693	49368
821	59761	49292
822	59827	49214
823	59944	49177
824	60024	49111
825	60118	49055
826	60208	48997
827	60290	48931
828	60399	48887
829	60483	48824
830	60551	48747
831	60621	48671
832	60696	48600
833	60761	48521
834	60830	48446
835	60911	48379
836	61004	48322
837	61085	48255
838	61153	48179
839	61224	48105
840	61293	48029
841	61370	47959
842	61482	47916
843	61553	47842
844	61620	47764
845	61690	47689
846	61761	47615
847	61842	47548
848	61907	47469
849	61973	47391
850	62044	47316
851	62108	47237
852	62175	47160
853	62255	47092
854	62326	47018
855	62400	46946
856	62527	46914
857	62622	46857
858	62697	46786
859	62765	46709
860	62839	46636
861	62917	46568
862	62986	46491
863	63057	46416
864	63134	46347
865	63213	46278
866	63283	46203
867	63362	46134
868	63429	46057
869	63491	45976
870	63578	45913
871	63661	45848
872	63729	45771
873	63801	45697
874	63868	45620
875	63939	45545
876	64007	45469
877	64073	45391
878	64140	45314
879	64215	45242
880	64291	45171
881	64363	45098
882	64443	45030
883	64514	44955
884	64579	44877
885	64682	44825
886	64745	44745
887	64817	44671
888	64885	44594
889	64948	44515
890	65013	44436
891	65081	44360
892	65149	44284
893	65256	44234
894	65354	44178
895	65433	44109
896	65508	44037
897	65573	43959
898	65681	43909
899	65754	43836
900	65818	43757
901	65886	43680
902	65950	43601
903	66013	43522
904	66086	43449
905	66157	43374
906	66237	43306
907	66314	43235
908	66391	43165
909	66462	43090
910	66530	43014
911	66615	42949
912	66799	42947
913	66880	42879
914	66945	42801
915	67010	42722
916	67079	42646
917	67149	42572
918	67228	42502
919	67326	42444
920	67401	42372
921	67487	42308
922	67559	42233
923	67630	42159
924	67701	42084
925	67803	42029
926	67879	41958
927	67956	41887
928	68035	41817
929	68111	41745
930	68192	41677
931	68276	41610
932	68350	41537
933	68426	41465
934	68510	41399
935	68579	41323
936	68659	41254
937	68748	41190
938	68845	41131
939	68932	41066
940	69007	40993
941	69121	40944
942	69205	40877
943	69277	40803
944	69355	40732
945	69427	40658
946	69500	40584
947	69569	40508
948	69634	40430
949	69709	40358
950	69770	40277
951	69886	40228
952	69961	40156
953	70031	40080
954	70097	40003
955	70173	39931
956	70247	39858
957	70323	39786
958	70398	39713
959	70476	39642
960	70545	39567
961	70617	39493
962	70681	39414
963	70744	39335
964	70815	39260
965	70879	39181
966	71054	39164
967	71128	39091
968	71205	39019
969	71277	38945
970	71357	38875
971	71424	38798
972	71493	38722
973	71562	38646
974	71630	38570
975	71696	38492
976	71769	38419
977	71842	38345
978	71915	38271
979	71987	38197
980	72081	38135
981	72412	38197
982	72732	38253
983	72799	38175
984	72866	38097
985	72933	38020
986	73008	37946
987	73082	37872
988	73157	37799
989	73235	37727
990	73305	37651
991	73370	37572
992	73439	37496
993	73514	37422
994	73578	37344
995	73641	37264
996	73713	37189
997	73777	37110
998	73839	37030
999	73909	36954
1000	73972	36875
1001	74033	36794
1002	74123	36728
1003	74200	36656
1004	74259	36575
1005	74325	36497
1006	74399	36423
1007	74463	36345
1008	74524	36265
1009	74598	36191
1010	74659	36111
1011	74727	36034
1012	74789	35955
1013	74863	35881
1014	74930	35804
1015	75003	35730
1016	75072	35653
1017	75211	35610
1018	75299	35543
1019	75372	35469
1020	75438	35391
1021	75502	35313
1022	75575	35238
1023	75643	35162
1024	75702	35081
1025	75774	35006
1026	75836	34927
1027	75901	34849
1028	75966	34771
1029	76035	34695
1030	76101	34618
1031	76161	34538
1032	76222	34458
1033	76323	34397
1034	76385	34318
1035	76449	34240
1036	76511	34160
1037	76588	34088
1038	76658	34013
1039	76723	33935
1040	76785	33856
1041	76853	33780
1042	76918	33702
1043	76983	33625
1044	77049	33547
1045	77123	33474
1046	77188	33396
1047	77252	33318
1048	77354	33257
1049	77421	33180
1050	77486	33103
1051	77555	33027
1052	77630	32954
1053	77692	32875
1054	77754	32797
1055	77833	32725
1056	77891	32645
1057	77957	32568
1058	78021	32490
1059	78092	32415
1060	78156	32337
1061	78221	32260
1062	78289	32185
1063	78393	32123
1064	78464	32048
1065	78530	31972
1066	78596	31895
1067	78666	31820
1068	78734	31744
1069	78797	31666
1070	78871	31592
1071	78934	31514
1072	78996	31436
1073	79073	31364
1074	79139	31287
1075	79202	31209
1076	79265	31132
1077	79341	31059
1078	79520	31027
1079	79590	30951
1080	79664	30878
1081	79724	30799
1082	79798	30725
1083	79869	30651
1084	79939	30575
1085	80005	30499
1086	80081	30426
1087	80147	30350
1088	80214	30273
1089	80291	30201
1090	80358	30125
1091	80429	30050
1092	80551	29994
1093	80625	29921
1094	80715	29853
1095	80797	29783
1096	80870	29708
1097	80938	29633
1098	81029	29565
1099	81125	29500
1100	81217	29433
1101	81292	29359
1102	81364	29285
1103	81433	29209
1104	81533	29145
1105	81616	29074
1106	81695	29002
1107	81764	28927
1108	81834	28852
1109	81906	28777
1110	81978	28703
1111	82045	28627
1112	82113	28551
1113	82189	28478
1114	82268	28406
1115	82347	28334
1116	82432	28264
1117	82503	28189
1118	82595	28122
1119	82672	28049
1120	82737	27972
1121	82801	27895
1122	82880	27823
1123	82943	27746
1124	83011	27670
1125	83088	27597
1126	83154	27521
1127	83227	27447
1128	83304	27374
1129	83370	27298
1130	83433	27220
1131	83514	27149
1132	83577	27072
1133	83757	27032
1134	83824	26956
1135	83892	26881
1136	83955	26803
1137	84031	26730
1138	84100	26655
1139	84163	26577
1140	84236	26504
1141	84336	26438
1142	84406	26363
1143	84478	26288
1144	84556	26216
1145	84632	26143
1146	84711	26070
1147	84790	25998
1148	84863	25924
1149	84944	25852
1150	85038	25784
1151	85114	25711
1152	85181	25635
1153	85251	25560
1154	85311	25482
1155	85381	25407
1156	85474	25339
1157	85545	25264
1158	85616	25189
1159	85688	25115
1160	85789	25049
1161	85865	24976
1162	85938	24902
1163	86017	24829
1164	86089	24755
1165	86168	24682
1166	86245	24609
1167	86313	24534
1168	86396	24463
1169	86494	24395
1170	86574	24323
1171	86641	24247
1172	86711	24172
1173	86791	24100
1174	86863	24026
1175	86936	23951
1176	87007	23877
1177	87082	23803
1178	87150	23728
1179	87211	23650
1180	87279	23575
1181	87355	23501
1182	87417	23424
1183	87486	23349
1184	87555	23274
1185	87628	23200
1186	87693	23123
1187	87757	23047
1188	88007	23019
1189	88078	22944
1190	88149	22870
1191	88216	22794
1192	88289	22720
1193	88362	22645
1194	88442	22573
1195	88515	22498
1196	88580	22422
1197	88645	22346
1198	88722	22272
1199	88781	22195
1200	88851	22120
1201	88919	22044
1202	88998	21972
1203	89076	21899
1204	89151	21825
1205	89222	21750
1206	89294	21676
1207	89364	21601
1208	89429	21525
1209	89492	21448
1210	89572	21376
1211	89646	21302
1212	89726	21229
1213	89793	21154
1214	89874	21081
1215	89944	21006
1216	90011	20931
1217	90086	20857
1218	90157	20782
1219	90225	20707
1220	90301	20634
1221	90370	20558
1222	90438	20483
1223	90521	20411
1224	90601	20339
1225	90672	20264
1226	90751	20191
1227	90821	20116
1228	90884	20040
1229	90957	19966
1230	91023	19890
1231	91127	19823
1232	91213	19751
1233	91291	19678
1234	91362	19604
1235	91438	19530
1236	91501	19454
1237	91565	19378
1238	91635	19303
1239	91700	19227
1240	91766	19151
1241	91838	19077
1242	91909	19002
1243	91980	18928
1244	92124	18868
1245	92223	18799
1246	92301	18726
1247	92363	18650
1248	92432	18575
1249	92502	18500
1250	92566	18424
1251	92630	18348
1252	92705	18274
1253	92774	18199
1254	92845	18125
1255	92913	18050
1256	92992	17977
1257	93059	17901
1258	93124	17826
1259	93231	17758
1260	93300	17683
1261	93372	17609
1262	93441	17534
1263	93506	17458
1264	93571	17382
1265	93649	17309
1266	93740	17238
1267	93806	17163
1268	93869	17087
1269	93938	17012
1270	94006	16937
1271	94078	16863
1272	94150	16788
1273	94236	16717
1274	94318	16644
1275	94392	16570
1276	94459	16495
1277	94521	16419
1278	94599	16346
1279	94667	16270
1280	94731	16195
1281	94827	16125
1282	94891	16049
1283	94954	15973
1284	95027	15899
1285	95098	15825
1286	95168	15750
1287	95320	15689
1288	95408	15617
1289	95483	15543
1290	95547	15468
1291	95620	15394
1292	95688	15319
1293	95750	15243
1294	95820	15168
1295	95901	15095
1296	95972	15021
1297	96046	14947
1298	96110	14871
1299	96181	14797
1300	96250	14722
1301	96319	14647
1302	96415	14577
1303	96486	14502
1304	96570	14430
1305	96634	14354
1306	96702	14279
1307	96767	14204
1308	96840	14130
1309	96904	14054
1310	96975	13980
1311	97042	13905
1312	97121	13832
1313	97198	13758
1314	97267	13684
1315	97337	13609
1316	97417	13536
1317	97637	13482
1318	97969	13443
1319	98068	13372
1320	98137	13297
1321	98204	13222
1322	98278	13148
1323	98348	13073
1324	98412	12997
1325	98517	12927
1326	98579	12851
1327	98648	12776
1328	98718	12701
1329	98781	12626
1330	98850	12551
1331	98924	12477
1332	98994	12402
1333	99085	12330
1334	99158	12255
1335	99221	12179
1336	99284	12104
1337	99352	12029
1338	99422	11954
1339	99601	11892
1340	99689	11819
1341	99758	11745
1342	99830	11670
1343	99909	11596
1344	99981	11522
1345	100050	11447
1346	100120	11372
1347	100196	11298
1348	100274	11224
1349	100360	11151
1350	100434	11076
1351	100501	11001
1352	100580	10927
1353	100676	10855
1354	100749	10781
1355	100834	10708
1356	100911	10634
1357	100986	10559
1358	101082	10487
1359	101150	10412
1360	101219	10337
1361	101286	10262
1362	101352	10187
1363	101418	10112
1364	101500	10038
1365	101573	9964
1366	101665	9891
1367	101736	9816
1368	101810	9742
1369	101878	9667
1370	101942	9592
1371	102017	9517
1372	102079	9442
1373	102142	9366
1374	102228	9293
1375	102295	9218
1376	102370	9144
1377	102449	9070
1378	102525	8996
1379	102595	8921
1380	102675	8847
1381	102754	8773
1382	102823	8698
1383	102891	8623
1384	102962	8549
1385	103037	8474
1386	103106	8400
1387	103186	8326
1388	103252	8251
1389	103319	8176
1390	103389	8101
1391	103462	8027
1392	103527	7952
1393	103607	7878
1394	103760	7809
1395	103877	7738
1396	103945	7663
1397	104011	7588
1398	104077	7513
1399	104153	7439
1400	104226	7365
1401	104306	7291
1402	104381	7216
1403	104460	7142
1404	104536	7068
1405	104618	6994
1406	104694	6920
1407	104767	6845
1408	104893	6774
1409	104970	6700
1410	105040	6625
1411	105110	6550
1412	105189	6476
1413	105261	6402
1414	105327	6327
1415	105398	6252
1416	105465	6177
1417	105526	6102
1418	105611	6028
1419	105688	5954
1420	105751	5879
1421	105823	5804
1422	105925	5731
1423	106004	5657
1424	106101	5584
1425	106171	5509
1426	106235	5434
1427	106299	5359
1428	106365	5284
1429	106437	5210
1430	106496	5135
1431	106564	5060
1432	106634	4985
1433	106709	4911
1434	106772	4836
1435	106843	4761
1436	106936	4688
1437	107006	4613
1438	107069	4538
1439	107146	4464
1440	107215	4389
1441	107289	4315
1442	107361	4240
1443	107436	4166
1444	107508	4092
1445	107595	4018
1446	107676	3943
1447	107751	3869
1448	107832	3795
1449	107899	3720
1450	108059	3649
1451	108127	3574
1452	108191	3499
1453	108254	3424
1454	108317	3350
1455	108384	3275
1456	108448	3200
1457	108510	3125
1458	108581	3051
1459	108649	2976
1460	108714	2902
1461	108788	2827
1462	108880	2753
1463	108967	2679
1464	109063	2605
1465	109140	2531
1466	109214	2456
1467	109279	2382
1468	109348	2307
1469	109417	2233
1470	109485	2158
1471	109555	2083
1472	109631	2009
1473	109704	1935
1474	109777	1860
1475	109841	1786
1476	109905	1711
1477	109977	1637
1478	110050	1562
1479	110149	1488
1480	110218	1414
1481	110289	1339
1482	110357	1265
1483	110419	1190
1484	110494	1116
1485	110569	1041
1486	110636	967
1487	110699	892
1488	110770	818
1489	110842	743
1490	110910	669
1491	110985	595
1492	111051	520
1493	111195	446
1494	111307	372
1495	111375	297
1496	111442	223
1497	111517	148
1498	111578	74
1499	111642	0
