iter	Logloss
244	0.618569245
245	0.6185318735
246	0.6185101638
247	0.6184713764
248	0.6184258345
249	0.6183950432
250	0.6183626118
251	0.6183263989
252	0.6182909552
253	0.6182568687
254	0.6182235898
255	0.6181741259
256	0.6181428131
257	0.6181197968
258	0.6180660187
259	0.6180165046
260	0.6179728661
261	0.6179359954
262	0.6179060427
263	0.617875803
264	0.6178484024
265	0.6178207567
266	0.617776265
267	0.6177436144
268	0.6177083919
269	0.6176766498
270	0.6176370542
271	0.6176096706
272	0.6175761933
273	0.61755238
274	0.6175353314
275	0.6174889563
276	0.6174410954
277	0.6174062767
278	0.617388392
279	0.617356374
280	0.6173178186
281	0.6172861493
282	0.6172484768
283	0.6172161332
284	0.6171896934
285	0.6171580369
286	0.6171194142
287	0.6170907855
288	0.6170579423
289	0.6170086118
290	0.6169767747
291	0.6169340054
292	0.6168949397
293	0.6168654295
294	0.6168459118
295	0.6168125847
296	0.6167861514
297	0.6167571081
298	0.6167229024
299	0.6166993086
300	0.6166685269
301	0.6166327933
302	0.6166122632
303	0.616582234
304	0.6165489298
305	0.6165256065
306	0.6164851517
307	0.6164590554
308	0.6164176266
309	0.6163890669
310	0.6163410484
311	0.6163101449
312	0.6162729574
313	0.6162478692
314	0.6162120951
315	0.6161825657
316	0.6161441723
317	0.6161180844
318	0.6160916963
319	0.6160581206
320	0.6160354834
321	0.6160113266
322	0.6159780838
323	0.6159582814
324	0.6159342747
325	0.6159162075
326	0.6158786957
327	0.6158528051
328	0.6158212764
329	0.6158022171
330	0.6157729174
331	0.6157399121
332	0.6157106903
333	0.6156805877
334	0.6156489569
335	0.61562727
336	0.6156000528
337	0.6155632073
338	0.6155186566
339	0.61549774
340	0.6154810811
341	0.6154534693
342	0.6154271118
343	0.6154016403
344	0.6153655078
345	0.6153299042
346	0.6153087731
347	0.6152845097
348	0.6152671716
349	0.6152482929
350	0.6152228712
351	0.615199282
352	0.6151778612
353	0.6151415273
354	0.6151216696
355	0.6151060136
356	0.6150772328
357	0.6150485716
358	0.6150277305
359	0.6149935119
360	0.6149540014
361	0.6149400181
362	0.6149075855
363	0.6148840872
364	0.6148566218
365	0.6148261541
366	0.6148122366
367	0.6147859865
368	0.6147671634
369	0.6147502242
370	0.6147274628
371	0.6147065581
372	0.6146813471
373	0.6146582844
374	0.6146434861
375	0.6146255965
376	0.614607789
377	0.6145819777
378	0.6145650592
379	0.6145402081
380	0.6145170707
381	0.6144982568
382	0.6144733535
383	0.6144528412
384	0.6144346131
385	0.6144116532
386	0.6143908262
387	0.6143560538
388	0.614333926
389	0.6143009028
390	0.6142611093
391	0.6142387014
392	0.6142164291
393	0.6141967038
394	0.6141682279
395	0.6141503415
396	0.6141301415
397	0.6140997694
398	0.6140838575
399	0.6140661044
400	0.6140483725
401	0.6140240111
402	0.6139913928
403	0.6139721304
404	0.6139547099
405	0.6139407264
406	0.6139163429
407	0.613885268
408	0.6138691938
409	0.6138468614
410	0.6138213125
411	0.61379657
412	0.6137798716
413	0.6137466964
414	0.6137184809
415	0.613699007
416	0.6136797543
417	0.6136584826
418	0.6136360555
419	0.613609568
420	0.6135941515
421	0.6135765883
422	0.6135515989
423	0.6135299346
424	0.6135075018
425	0.6134934285
426	0.6134756213
427	0.6134600643
428	0.6134361572
429	0.6134197252
430	0.6133917143
431	0.6133578797
432	0.6133302394
433	0.6133060802
434	0.6132861707
435	0.6132673967
436	0.6132507674
437	0.6132394843
438	0.6132167291
439	0.6131961897
440	0.6131805081
441	0.6131607581
442	0.613125103
443	0.6131050339
444	0.6130919882
445	0.613074676
446	0.6130498031
447	0.6130315525
448	0.6130063101
449	0.6129816906
450	0.6129690163
451	0.6129553927
452	0.6129294762
453	0.6129082101
454	0.6128816758
455	0.6128604449
456	0.61283785
457	0.6128135729
458	0.6127872533
459	0.6127674353
460	0.6127530489
461	0.6127299166
462	0.6127111697
463	0.6126990994
464	0.6126707571
465	0.612650103
466	0.6126335153
467	0.6126152351
468	0.6125911937
469	0.6125759426
470	0.6125540745
471	0.6125293365
472	0.6125113837
473	0.6124936615
474	0.6124748074
475	0.6124533026
476	0.6124314981
477	0.6124167306
478	0.612399138
479	0.6123828932
480	0.6123735943
481	0.6123562481
482	0.6123447321
483	0.6123240313
484	0.612301791
485	0.6122839529
486	0.612268572
487	0.612250869
488	0.6122281728
489	0.61221033
490	0.6121942604
491	0.612167827
492	0.6121439498
493	0.6121229965
494	0.6121071781
495	0.6120897068
496	0.6120777796
497	0.6120623705
498	0.6120270112
499	0.6120019472
500	0.6119809434
501	0.6119560744
502	0.6119354521
503	0.6119144755
504	0.6119023336
505	0.6118859218
506	0.6118679384
507	0.611850958
508	0.6118318468
509	0.6118191197
510	0.6118068498
511	0.6117941598
512	0.6117773833
513	0.6117630424
514	0.6117499721
515	0.611737285
516	0.6117121306
517	0.6116938009
518	0.6116803632
519	0.6116736195
520	0.6116599802
521	0.6116458235
522	0.6116268937
523	0.611615206
524	0.6116006671
525	0.6115817689
526	0.6115653929
527	0.6115468824
528	0.6115213531
529	0.6115010458
530	0.6114851304
531	0.6114701176
532	0.6114607432
533	0.6114447299
534	0.6114204129
535	0.6114078322
536	0.6113919368
537	0.6113821563
538	0.6113654566
539	0.6113591992
540	0.6113237795
541	0.6113098934
542	0.6113030247
543	0.6112849852
544	0.6112651703
545	0.6112468971
546	0.6112303596
547	0.6112036732
548	0.6111827304
549	0.6111693223
550	0.6111514665
551	0.6111229987
552	0.6111024057
553	0.6110836719
554	0.6110537612
555	0.6110392516
556	0.6110144301
557	0.6109845754
558	0.6109655331
559	0.6109480882
560	0.610932881
561	0.6109154887
562	0.6108921746
563	0.6108706998
564	0.6108588937
565	0.6108436384
566	0.6108263432
567	0.6108058062
568	0.6107848507
569	0.6107686057
570	0.6107523508
571	0.6107413827
572	0.6107234111
573	0.6107035459
574	0.6106854486
575	0.6106717909
576	0.6106616228
577	0.6106409566
578	0.6106152521
579	0.6105998954
580	0.6105742151
581	0.6105578877
582	0.6105450592
583	0.6105173515
584	0.6104870026
585	0.6104605824
586	0.6104424702
587	0.610417375
588	0.6104011286
589	0.6103789575
590	0.610371721
591	0.6103567467
592	0.6103415565
593	0.6103193027
594	0.6102962471
595	0.6102781489
596	0.6102541369
597	0.6102376899
598	0.6102167571
599	0.6101872438
600	0.6101671158
601	0.6101557874
602	0.6101440142
603	0.6101128739
604	0.6100885694
605	0.6100757737
606	0.610061187
607	0.6100376327
608	0.6100215548
609	0.6099885684
610	0.6099690389
611	0.6099595304
612	0.6099453208
613	0.6099269677
614	0.6099135315
615	0.6098956847
616	0.6098782672
617	0.6098595697
618	0.6098432603
619	0.6098155509
620	0.6097883992
621	0.6097620459
622	0.6097396179
623	0.6097208522
624	0.6097005095
625	0.6096785005
626	0.6096675558
627	0.6096492046
628	0.6096342124
629	0.6096148401
630	0.6095952858
631	0.6095780471
632	0.60956319
633	0.6095443425
634	0.6095323003
635	0.6095083499
636	0.6094914975
637	0.6094790307
638	0.6094562089
639	0.6094413702
640	0.609423827
641	0.609408369
642	0.6093929217
643	0.6093792623
644	0.6093660011
645	0.6093424259
646	0.60932842
647	0.6093025471
648	0.6092838883
649	0.6092681632
650	0.6092503535
651	0.6092306503
652	0.609209412
653	0.6091931983
654	0.6091790394
655	0.609164928
656	0.6091485363
657	0.609127638
658	0.6091129503
659	0.6091007906
660	0.6090868422
661	0.6090731692
662	0.6090544662
663	0.6090497526
664	0.6090327957
665	0.6090163524
666	0.6090001542
667	0.6089757094
668	0.6089503213
669	0.6089275608
670	0.6089149983
671	0.6088912102
672	0.6088751176
673	0.6088630987
674	0.6088549251
675	0.608840138
676	0.6088289977
677	0.6088155947
678	0.6087984862
679	0.6087867787
680	0.6087718864
681	0.6087551893
682	0.6087327751
683	0.6086982159
684	0.6086876531
685	0.6086680133
686	0.6086526504
687	0.6086389826
688	0.6086146323
689	0.6085902468
690	0.608564509
691	0.6085403908
692	0.6085194243
693	0.6085022509
694	0.608481767
695	0.6084538404
696	0.6084201826
697	0.6083979931
698	0.6083825216
699	0.6083698466
700	0.6083532413
701	0.6083301826
702	0.6083125327
703	0.6082918054
704	0.6082773094
705	0.6082612216
706	0.6082413302
707	0.6082213148
708	0.6082050751
709	0.608172595
710	0.608158463
711	0.6081398314
712	0.6081299683
713	0.6081142273
714	0.6080911892
715	0.6080780934
716	0.6080620059
717	0.6080471961
718	0.6080263497
719	0.6080146928
720	0.6080015587
721	0.6079876547
722	0.607971802
723	0.6079545948
724	0.6079321428
725	0.6079148811
726	0.6079061301
727	0.6078950143
728	0.6078695529
729	0.6078566179
730	0.6078410685
731	0.6078256958
732	0.6078134575
733	0.6077973788
734	0.6077736662
735	0.6077496397
736	0.6077302274
737	0.6077133579
738	0.6076949712
739	0.6076681924
740	0.60764683
741	0.6076284311
742	0.6076164205
743	0.607604211
744	0.6075880548
745	0.6075620563
746	0.6075393983
747	0.6075171924
748	0.6074852057
749	0.6074693655
750	0.6074481027
751	0.6074273902
752	0.6074069511
753	0.6073919193
754	0.6073757545
755	0.6073546913
756	0.607338907
757	0.6073149759
758	0.6073016884
759	0.6072858805
760	0.6072680514
761	0.6072516321
762	0.6072361277
763	0.6072224678
764	0.6072005551
765	0.6071817586
766	0.6071622458
767	0.6071495332
768	0.6071330572
769	0.6071202648
770	0.6070975657
771	0.6070812713
772	0.6070658218
773	0.6070543851
774	0.6070415775
775	0.6070293913
776	0.6070020876
777	0.6069848215
778	0.6069704332
779	0.6069486034
780	0.6069299297
781	0.6069202194
782	0.6068962787
783	0.6068792718
784	0.6068606107
785	0.6068421378
786	0.6068329843
787	0.6068194986
788	0.6067995368
789	0.6067765949
790	0.6067557591
791	0.6067381809
792	0.6067244603
793	0.6067118754
794	0.6066951087
795	0.6066824907
796	0.606656376
797	0.6066384665
798	0.6066246453
799	0.6066112603
800	0.6065909074
801	0.6065715601
802	0.6065564115
803	0.6065436388
804	0.6065177902
805	0.606498572
806	0.6064756413
807	0.6064675402
808	0.6064531637
809	0.6064373174
810	0.6064127491
811	0.6063964722
812	0.6063741864
813	0.6063526565
814	0.6063370916
815	0.6063202662
816	0.6063025523
817	0.6062874271
818	0.6062689991
819	0.6062490026
820	0.6062387762
821	0.6062248574
822	0.6062117605
823	0.606202826
824	0.6061849959
825	0.6061664778
826	0.6061482794
827	0.6061343266
828	0.6061194633
829	0.6061053131
830	0.6060909294
831	0.6060753942
832	0.6060618298
833	0.6060511529
834	0.6060424522
835	0.6060263047
836	0.6060164498
837	0.6059966576
838	0.605974103
839	0.6059579924
840	0.6059430584
841	0.605928852
842	0.6059175469
843	0.6059012597
844	0.6058923906
845	0.6058801511
846	0.6058685232
847	0.6058520481
848	0.6058392914
849	0.6058251523
850	0.6058025292
851	0.6057865887
852	0.6057680928
853	0.6057541875
854	0.6057379205
855	0.6057242215
856	0.605710695
857	0.6056956476
858	0.6056867442
859	0.6056758034
860	0.6056652042
861	0.6056485666
862	0.6056374359
863	0.6056230656
864	0.6056130732
865	0.6055975833
866	0.6055770851
867	0.6055645774
868	0.6055527345
869	0.6055381643
870	0.6055241145
871	0.6055125397
872	0.6054869521
873	0.6054661735
874	0.605451894
875	0.6054500405
876	0.6054292583
877	0.6054087397
878	0.6053958104
879	0.6053777932
880	0.6053568999
881	0.6053416681
882	0.6053279618
883	0.6053192257
884	0.6053024168
885	0.6052809568
886	0.6052609291
887	0.6052476191
888	0.6052357136
889	0.6052159695
890	0.6052003162
891	0.6051908522
892	0.6051781995
893	0.6051637923
894	0.6051424366
895	0.6051257032
896	0.6051147884
897	0.6050936741
898	0.6050826917
899	0.6050721456
900	0.6050581944
901	0.6050459255
902	0.6050346914
903	0.6050186818
904	0.6050014189
905	0.6049935464
906	0.6049757911
907	0.6049605953
908	0.604945755
909	0.6049287
910	0.6049130369
911	0.6048978424
912	0.6048872306
913	0.6048742301
914	0.6048578462
915	0.604840884
916	0.6048261256
917	0.6048187711
918	0.6047995629
919	0.6047848299
920	0.6047709605
921	0.6047567309
922	0.6047398408
923	0.6047266599
924	0.6047161914
925	0.604702728
926	0.6046889999
927	0.6046804771
928	0.6046755722
929	0.6046626175
930	0.6046510929
931	0.6046309494
932	0.6046130512
933	0.6045967087
934	0.6045854472
935	0.6045715841
936	0.604557539
937	0.604548103
938	0.6045324848
939	0.6045154492
940	0.6045067843
941	0.6044896465
942	0.6044822023
943	0.6044704593
944	0.6044620951
945	0.6044452692
946	0.6044276182
947	0.6044147087
948	0.6043874793
949	0.6043725737
950	0.6043529344
951	0.6043392217
952	0.604322499
953	0.6043080014
954	0.6042881246
955	0.6042729685
956	0.6042595819
957	0.6042441883
958	0.6042309361
959	0.6042213325
960	0.6042046826
961	0.6041858917
962	0.6041783303
963	0.6041714949
964	0.6041606982
965	0.6041428227
966	0.6041186725
967	0.6041097815
968	0.6040997352
969	0.6040828141
970	0.6040747466
971	0.6040588118
972	0.6040444722
973	0.6040247879
974	0.6040149348
975	0.6039919313
976	0.6039785263
977	0.6039652291
978	0.6039485474
979	0.6039316449
980	0.6039142549
981	0.6038955322
982	0.6038717397
983	0.6038513842
984	0.6038347785
985	0.6038313815
986	0.6038185406
987	0.6038070349
988	0.6037915875
989	0.6037704495
990	0.6037505531
991	0.6037375893
992	0.6037255423
993	0.6037151138
994	0.6037009512
995	0.6036815656
996	0.6036665305
997	0.6036488049
998	0.6036371531
999	0.6036258392
1000	0.6036129417
1001	0.6036029353
1002	0.603585308
1003	0.6035753913
1004	0.6035636001
1005	0.6035562333
1006	0.6035461099
1007	0.603533221
1008	0.6035153134
1009	0.6034940176
1010	0.6034775094
1011	0.6034601967
1012	0.6034403544
1013	0.6034248767
1014	0.603410145
1015	0.6033985716
1016	0.6033835661
1017	0.6033719399
1018	0.6033570419
1019	0.6033399809
1020	0.603325158
1021	0.6033120066
1022	0.6033035479
1023	0.603291179
1024	0.6032720595
1025	0.6032627682
1026	0.6032428192
1027	0.6032357103
1028	0.6032164653
1029	0.6032029442
1030	0.6031873649
1031	0.6031701661
1032	0.603146344
1033	0.6031350316
1034	0.6031176967
1035	0.603103075
1036	0.6030865837
1037	0.6030785207
1038	0.6030686869
1039	0.6030580402
1040	0.6030462983
1041	0.6030371171
1042	0.6030279333
1043	0.6030239349
1044	0.6030168142
1045	0.6030050342
1046	0.6029930497
1047	0.6029774727
1048	0.6029659687
1049	0.6029530187
1050	0.6029424847
1051	0.6029347208
1052	0.6029274856
1053	0.6029159606
1054	0.6028967878
1055	0.6028773786
1056	0.6028622728
1057	0.6028485424
1058	0.6028279784
1059	0.6028180552
1060	0.602807689
1061	0.6027893795
1062	0.6027764331
1063	0.6027681308
1064	0.6027526301
1065	0.6027413269
1066	0.6027299714
1067	0.6027101137
1068	0.6027009052
1069	0.6026919256
1070	0.6026791585
1071	0.6026679718
1072	0.6026455653
1073	0.6026311697
1074	0.6026144582
1075	0.6025951157
1076	0.602581558
1077	0.602569745
1078	0.6025525385
1079	0.6025433542
1080	0.6025315891
1081	0.602517047
1082	0.6025112963
1083	0.6024938305
1084	0.6024878113
1085	0.6024730887
1086	0.6024577332
1087	0.6024504566
1088	0.6024339996
1089	0.6024204707
1090	0.6024078116
1091	0.6023926511
1092	0.6023845467
1093	0.6023752894
1094	0.6023631246
1095	0.6023562768
1096	0.6023470973
1097	0.6023296164
1098	0.6023198825
1099	0.6023088188
1100	0.6022969364
1101	0.6022916489
1102	0.6022791301
1103	0.6022692839
1104	0.602251516
1105	0.6022435966
1106	0.6022345589
1107	0.602224699
1108	0.6022171388
1109	0.6021996357
1110	0.6021837123
1111	0.6021635939
1112	0.6021494848
1113	0.602141824
1114	0.6021262063
1115	0.6021161786
1116	0.6021117717
1117	0.6020981737
1118	0.6020897676
1119	0.6020804028
1120	0.6020671017
1121	0.6020551585
1122	0.6020452821
1123	0.6020328557
1124	0.6020223643
1125	0.6020095411
1126	0.6019991284
1127	0.6019896111
1128	0.6019764173
1129	0.6019646043
1130	0.6019471724
1131	0.601933292
1132	0.6019182816
1133	0.6019026766
1134	0.6018923615
1135	0.6018847605
1136	0.6018722452
1137	0.6018557024
1138	0.6018388353
1139	0.6018256208
1140	0.6018141794
1141	0.6018083138
1142	0.6017975365
1143	0.6017873827
1144	0.6017698107
1145	0.6017588203
1146	0.6017520874
1147	0.6017348975
1148	0.6017202815
1149	0.601708929
1150	0.6016961449
1151	0.6016874152
1152	0.6016726599
1153	0.601660553
1154	0.6016430644
1155	0.6016321594
1156	0.601621663
1157	0.6016059318
1158	0.6015957624
1159	0.6015830159
1160	0.6015736578
1161	0.6015614263
1162	0.6015514125
1163	0.6015343527
1164	0.6015136967
1165	0.6015032618
1166	0.6014870194
1167	0.6014670749
1168	0.601459296
1169	0.6014536166
1170	0.6014456192
1171	0.6014349506
1172	0.6014215561
1173	0.6014082885
1174	0.6013975839
1175	0.6013816228
1176	0.6013733094
1177	0.6013635753
1178	0.601349329
1179	0.6013326776
1180	0.6013267469
1181	0.6013182795
1182	0.6013056061
1183	0.6012960654
1184	0.6012874042
1185	0.6012696429
1186	0.6012587395
1187	0.6012422039
1188	0.6012312542
1189	0.6012222571
1190	0.6012136565
1191	0.6012046964
1192	0.6011990814
1193	0.6011959624
1194	0.6011861112
1195	0.6011726634
1196	0.601162309
1197	0.6011478287
1198	0.6011351882
1199	0.601121418
1200	0.6011104877
1201	0.6010963209
1202	0.6010798596
1203	0.6010688791
1204	0.6010507551
1205	0.6010415396
1206	0.6010336285
1207	0.6010156407
1208	0.6010046966
1209	0.6009946159
1210	0.6009818259
1211	0.6009693377
1212	0.6009553712
1213	0.600939152
1214	0.6009311146
1215	0.6009173303
1216	0.6009062245
1217	0.6008956871
1218	0.6008845206
1219	0.6008764273
1220	0.6008683155
1221	0.6008607713
1222	0.6008447373
1223	0.6008353087
1224	0.600830977
1225	0.6008181189
1226	0.6008075539
1227	0.6007976736
1228	0.6007795157
1229	0.6007650792
1230	0.6007528969
1231	0.6007385598
1232	0.6007261376
1233	0.6007185083
1234	0.6007058071
1235	0.6006948073
1236	0.6006753437
1237	0.6006680042
1238	0.6006568401
1239	0.6006462894
1240	0.6006292528
1241	0.6006164343
1242	0.600602216
1243	0.6005838741
1244	0.6005727577
1245	0.6005564881
1246	0.6005385362
1247	0.6005291403
1248	0.6005179223
1249	0.6005063929
1250	0.6004843988
1251	0.600474654
1252	0.6004681986
1253	0.6004614684
1254	0.6004550108
1255	0.6004352978
1256	0.6004255929
1257	0.6004207392
1258	0.6004069801
1259	0.6004038463
1260	0.6003962908
1261	0.6003869904
1262	0.6003769581
1263	0.6003690844
1264	0.6003502976
1265	0.6003389444
1266	0.6003313491
1267	0.6003264525
1268	0.6003159695
1269	0.6003042763
1270	0.6002950767
1271	0.600283976
1272	0.6002703488
1273	0.6002615466
1274	0.6002566508
1275	0.6002402466
1276	0.6002223605
1277	0.6002004927
1278	0.6001897907
1279	0.600180898
1280	0.6001676495
1281	0.6001615729
1282	0.6001485169
1283	0.6001430605
1284	0.6001301591
1285	0.6001245779
1286	0.6001185633
1287	0.6001139674
1288	0.6000941586
1289	0.6000833662
1290	0.6000668984
1291	0.6000579222
1292	0.6000397628
1293	0.6000293535
1294	0.6000188341
1295	0.6000078516
1296	0.5999966356
1297	0.5999910539
1298	0.5999810933
1299	0.5999715894
1300	0.599967297
1301	0.5999513839
1302	0.599939757
1303	0.5999312719
1304	0.5999264187
1305	0.599907537
1306	0.5998887878
1307	0.5998769087
1308	0.5998680782
1309	0.5998619151
1310	0.5998572058
1311	0.5998467316
1312	0.599837361
1313	0.5998263796
1314	0.5998142181
1315	0.5998012358
1316	0.5997897908
1317	0.5997801687
1318	0.5997659382
1319	0.5997534127
1320	0.5997454308
1321	0.5997318868
1322	0.5997206919
1323	0.5997107579
1324	0.5997081064
1325	0.5996989646
1326	0.599684282
1327	0.5996700745
1328	0.599657724
1329	0.5996460324
1330	0.5996340456
1331	0.5996189532
1332	0.5996068796
1333	0.5996035963
1334	0.5995938227
1335	0.5995769
1336	0.5995638257
1337	0.5995551328
1338	0.599540913
1339	0.5995376499
1340	0.5995258376
1341	0.5995164577
1342	0.5995085795
1343	0.5994972027
1344	0.5994872464
1345	0.5994795512
1346	0.5994617629
1347	0.5994489819
1348	0.599439891
1349	0.5994328504
1350	0.5994261326
1351	0.5994159208
1352	0.5994072361
1353	0.5994000909
1354	0.599383022
1355	0.5993715729
1356	0.5993589086
1357	0.5993444727
1358	0.5993323131
1359	0.5993224714
1360	0.5993118379
1361	0.5993007004
1362	0.5992866381
1363	0.5992710673
1364	0.5992631523
1365	0.5992516204
1366	0.5992368624
1367	0.599226739
1368	0.5992170072
1369	0.5992124002
1370	0.5992018005
1371	0.5991903734
1372	0.5991722305
1373	0.5991647968
1374	0.5991535763
1375	0.5991348199
1376	0.5991252368
1377	0.5991162294
1378	0.5991061098
1379	0.599097736
1380	0.5990855799
1381	0.5990726678
1382	0.5990620545
1383	0.5990493479
1384	0.5990336073
1385	0.5990289172
1386	0.5990146417
1387	0.5990050724
1388	0.5989952766
1389	0.5989884125
1390	0.5989786435
1391	0.5989634665
1392	0.5989555848
1393	0.5989431766
1394	0.5989344609
1395	0.5989283525
1396	0.5989214344
1397	0.5989099632
1398	0.5988935376
1399	0.5988852523
1400	0.5988691622
1401	0.5988618762
1402	0.5988529334
1403	0.5988408569
1404	0.598823765
1405	0.5988085617
1406	0.5987999834
1407	0.5987872316
1408	0.5987804883
1409	0.5987683862
1410	0.5987531157
1411	0.5987363451
1412	0.5987206188
1413	0.5987129815
1414	0.5987028021
1415	0.598693572
1416	0.5986743504
1417	0.5986665825
1418	0.5986608163
1419	0.5986466026
1420	0.598637792
1421	0.5986311395
1422	0.5986226391
1423	0.5986174779
1424	0.5986115817
1425	0.5986040662
1426	0.5985925364
1427	0.598580071
1428	0.5985649761
1429	0.5985567626
1430	0.5985439622
1431	0.5985391728
1432	0.5985232189
1433	0.598514794
1434	0.5985057024
1435	0.5985023223
1436	0.5984909705
1437	0.5984804858
1438	0.5984682642
1439	0.5984600218
1440	0.5984562207
1441	0.5984518006
1442	0.5984395688
1443	0.5984310995
1444	0.5984190619
1445	0.5984037955
1446	0.5983991809
1447	0.5983888611
1448	0.5983795307
1449	0.5983671039
1450	0.5983517448
1451	0.5983357642
1452	0.5983238581
1453	0.5983092874
1454	0.5982879686
1455	0.5982750477
1456	0.5982638365
1457	0.5982511088
1458	0.5982430779
1459	0.5982314986
1460	0.5982267752
1461	0.5982186884
1462	0.5982123964
1463	0.5982069115
1464	0.5981965235
1465	0.5981793116
1466	0.5981717466
1467	0.5981593519
1468	0.598144889
1469	0.5981356913
1470	0.5981297
1471	0.5981233473
1472	0.5981166653
1473	0.5981088561
1474	0.5980949336
1475	0.5980834034
1476	0.5980730559
1477	0.5980657952
1478	0.5980572446
1479	0.598044759
1480	0.5980369187
1481	0.5980233768
1482	0.5980107366
1483	0.5980043809
1484	0.5979961721
1485	0.5979887094
1486	0.5979775179
1487	0.5979587508
1488	0.5979464849
1489	0.597937495
1490	0.597924649
1491	0.5979186028
1492	0.5979095942
1493	0.5978982843
1494	0.5978930879
1495	0.5978879252
1496	0.5978738813
1497	0.5978677065
1498	0.5978564094
1499	0.5978467081
