iter	Passed	Remaining
182	12984	93447
183	13040	93270
184	13105	93152
185	13177	93092
186	13250	93033
187	13311	92897
188	13372	92761
189	13444	92698
190	13501	92531
191	13567	92425
192	13626	92279
193	13693	92187
194	13763	92108
195	13839	92076
196	13914	92035
197	14070	92521
198	14133	92402
199	14199	92297
200	14260	92164
201	14319	92014
202	14385	91911
203	14457	91845
204	14516	91701
205	14582	91599
206	14705	91853
207	14816	92033
208	14878	91904
209	14993	92102
210	15075	92098
211	15137	91968
212	15203	91865
213	15276	91802
214	15344	91707
215	15409	91599
216	15486	91560
217	15598	91732
218	15709	91890
219	15785	91844
220	15853	91749
221	15934	91730
222	16001	91630
223	16093	91673
224	16167	91617
225	16236	91530
226	16297	91393
227	16362	91286
228	16436	91227
229	16509	91160
230	16580	91087
231	16647	90987
232	16739	91027
233	16834	91080
234	16899	90972
235	16971	90895
236	17031	90765
237	17115	90754
238	17188	90691
239	17259	90610
240	17329	90528
241	17404	90476
242	17483	90439
243	17575	90470
244	17663	90482
245	17733	90396
246	17802	90310
247	17891	90325
248	17961	90239
249	18035	90177
250	18111	90122
251	18179	90029
252	18242	89916
253	18319	89867
254	18385	89763
255	18447	89642
256	18518	89567
257	18583	89461
258	18654	89382
259	18762	89481
260	18842	89449
261	18918	89391
262	18984	89293
263	19048	89180
264	19112	89069
265	19216	89145
266	19277	89023
267	19340	88909
268	19398	88770
269	19473	88713
270	19550	88662
271	19619	88576
272	19684	88472
273	19758	88408
274	19823	88305
275	19884	88181
276	19953	88097
277	20019	87998
278	20094	87940
279	20167	87874
280	20240	87804
281	20306	87706
282	20371	87605
283	20444	87538
284	20529	87518
285	20598	87434
286	20675	87384
287	20747	87313
288	20823	87256
289	20889	87158
290	20950	87040
291	21014	86938
292	21084	86856
293	21150	86761
294	21305	87029
295	21389	87002
296	21460	86926
297	21525	86825
298	21598	86755
299	21664	86657
300	21726	86543
301	21803	86492
302	21866	86381
303	21931	86283
304	22010	86239
305	22094	86210
306	22207	86299
307	22325	86404
308	22403	86352
309	22473	86270
310	22572	86299
311	22640	86208
312	22707	86113
313	22775	86023
314	22845	85944
315	22917	85869
316	22989	85794
317	23053	85687
318	23119	85594
319	23184	85492
320	23266	85454
321	23358	85455
322	23428	85372
323	23499	85294
324	23582	85260
325	23667	85232
326	23762	85241
327	23847	85209
328	23925	85157
329	24007	85118
330	24092	85089
331	24169	85030
332	24242	84957
333	24329	84933
334	24413	84899
335	24503	84887
336	24579	84826
337	24648	84736
338	24721	84664
339	24790	84580
340	24865	84511
341	24946	84466
342	25015	84382
343	25088	84309
344	25152	84204
345	25231	84154
346	25301	84069
347	25387	84041
348	25458	83962
349	25523	83862
350	25584	83751
351	25654	83669
352	25725	83590
353	25786	83477
354	25853	83386
355	25925	83310
356	25995	83229
357	26097	83251
358	26173	83186
359	26240	83096
360	26305	82997
361	26375	82916
362	26443	82827
363	26533	82807
364	26639	82837
365	26714	82770
366	26792	82714
367	26863	82635
368	26949	82601
369	27028	82547
370	27110	82499
371	27188	82441
372	27257	82358
373	27326	82270
374	27411	82234
375	27484	82161
376	27570	82125
377	27649	82070
378	27718	81984
379	27790	81908
380	27884	81895
381	27955	81818
382	28029	81746
383	28103	81676
384	28164	81568
385	28230	81474
386	28299	81387
387	28371	81313
388	28516	81444
389	28589	81371
390	28650	81261
391	28712	81157
392	28782	81072
393	28846	80975
394	28908	80870
395	28968	80760
396	29033	80664
397	29098	80569
398	29167	80484
399	29229	80380
400	29302	80308
401	29370	80220
402	29432	80119
403	29515	80072
404	29826	80641
405	30033	80927
406	30106	80851
407	30177	80769
408	30246	80682
409	30326	80623
410	30390	80524
411	30447	80406
412	30541	80382
413	30611	80300
414	30679	80209
415	30747	80120
416	30810	80018
417	30873	79916
418	30954	79862
419	31025	79780
420	31086	79673
421	31145	79560
422	31224	79499
423	31317	79476
424	31381	79377
425	31442	79271
426	31511	79183
427	31603	79157
428	31669	79061
429	31739	78978
430	31806	78887
431	31871	78792
432	31950	78731
433	32015	78638
434	32079	78540
435	32148	78454
436	32218	78370
437	32282	78272
438	32356	78200
439	32421	78105
440	32488	78017
441	32561	77941
442	32650	77903
443	32716	77812
444	32786	77730
445	32848	77628
446	32905	77515
447	32979	77443
448	33048	77358
449	33113	77264
450	33177	77168
451	33249	77091
452	33319	77009
453	33380	76907
454	33442	76806
455	33509	76718
456	33579	76638
457	33664	76590
458	33734	76509
459	33805	76430
460	33867	76329
461	33927	76227
462	33994	76139
463	34058	76044
464	34117	75939
465	34179	75839
466	34246	75752
467	34310	75659
468	34372	75560
469	34436	75467
470	34510	75395
471	34580	75316
472	34697	75336
473	34767	75255
474	34838	75177
475	34900	75080
476	34967	74993
477	35040	74918
478	35100	74816
479	35159	74714
480	35222	74618
481	35291	74537
482	35359	74453
483	35424	74361
484	35491	74275
485	35558	74190
486	35625	74103
487	35683	73999
488	35768	73951
489	35838	73871
490	35904	73784
491	35966	73686
492	36041	73618
493	36105	73527
494	36163	73422
495	36225	73327
496	36287	73232
497	36354	73146
498	36423	73065
499	36488	72976
500	36563	72907
501	36630	72823
502	36688	72721
503	36764	72654
504	36810	72527
505	36888	72465
506	36955	72380
507	37028	72306
508	37091	72215
509	37157	72129
510	37215	72027
511	37281	71941
512	37346	71854
513	37407	71758
514	37468	71663
515	37544	71596
516	37609	71509
517	37671	71416
518	37740	71335
519	37834	71303
520	37903	71223
521	37965	71130
522	38023	71029
523	38091	70948
524	38168	70883
525	38233	70797
526	38304	70722
527	38374	70644
528	38458	70592
529	38529	70515
530	38602	70444
531	38671	70365
532	38737	70279
533	38864	70305
534	38935	70229
535	39014	70167
536	39082	70085
537	39148	70002
538	39214	69916
539	39291	69851
540	39391	69827
541	39459	69746
542	39540	69687
543	39631	69646
544	39707	69579
545	39790	69524
546	39882	69484
547	39952	69406
548	40030	69342
549	40156	69361
550	40244	69314
551	40337	69274
552	40403	69189
553	40476	69116
554	40550	69045
555	40651	69019
556	40729	68955
557	40818	68908
558	40920	68883
559	40994	68812
560	41065	68735
561	41128	68644
562	41212	68590
563	41289	68523
564	41395	68504
565	41473	68438
566	41548	68368
567	41614	68282
568	41683	68202
569	41768	68148
570	41837	68068
571	41984	68114
572	42054	68036
573	42121	67952
574	42187	67866
575	42276	67819
576	42347	67740
577	42411	67652
578	42496	67598
579	42568	67522
580	42629	67429
581	42701	67354
582	42761	67259
583	42821	67165
584	42915	67124
585	43004	67074
586	43086	67014
587	43162	66945
588	43233	66868
589	43298	66783
590	43363	66696
591	43434	66618
592	43504	66540
593	43577	66467
594	43649	66391
595	43716	66308
596	43775	66213
597	43844	66133
598	43910	66049
599	43981	65972
600	44076	65931
601	44140	65844
602	44205	65758
603	44272	65675
604	44343	65598
605	44416	65524
606	44479	65436
607	44540	65345
608	44604	65259
609	44671	65177
610	44734	65088
611	44803	65008
612	44872	64930
613	44937	64845
614	45004	64762
615	45092	64710
616	45165	64637
617	45225	64545
618	45289	64459
619	45358	64379
620	45435	64312
621	45512	64244
622	45586	64172
623	45643	64076
624	45708	63991
625	45770	63903
626	45836	63820
627	45903	63738
628	45966	63651
629	46033	63570
630	46146	63552
631	46212	63469
632	46279	63387
633	46346	63306
634	46425	63241
635	46492	63159
636	46556	63073
637	46628	63000
638	46705	62931
639	46777	62857
640	46847	62780
641	46920	62706
642	46989	62628
643	47061	62554
644	47151	62503
645	47216	62419
646	47284	62339
647	47355	62264
648	47416	62175
649	47479	62088
650	47552	62015
651	47627	61944
652	47691	61860
653	47753	61772
654	47823	61695
655	47889	61613
656	47958	61536
657	48031	61462
658	48113	61401
659	48184	61326
660	48247	61239
661	48309	61152
662	48376	61072
663	48442	60991
664	48516	60919
665	48592	60849
666	48653	60761
667	48719	60680
668	48799	60616
669	48864	60533
670	48927	60448
671	48998	60372
672	49062	60288
673	49183	60275
674	49265	60213
675	49324	60123
676	49390	60042
677	49459	59964
678	49529	59888
679	49591	59801
680	49664	59729
681	49725	59641
682	49792	59561
683	49861	59483
684	49930	59405
685	49989	59317
686	50046	59225
687	50130	59165
688	50213	59104
689	50288	59034
690	50355	58954
691	50419	58871
692	50488	58793
693	50557	58716
694	50645	58661
695	50709	58578
696	50772	58494
697	50844	58420
698	50915	58345
699	50980	58263
700	51051	58188
701	51128	58120
702	51189	58033
703	51275	57975
704	51344	57898
705	51407	57815
706	51480	57742
707	51540	57655
708	51605	57574
709	51679	57502
710	51743	57419
711	51804	57333
712	51866	57250
713	51947	57185
714	52015	57107
715	52082	57028
716	52146	56946
717	52219	56874
718	52309	56820
719	52377	56741
720	52442	56661
721	52516	56590
722	52571	56498
723	52647	56428
724	52714	56350
725	52787	56277
726	52850	56194
727	52922	56121
728	52989	56042
729	53057	55964
730	53125	55886
731	53195	55812
732	53260	55730
733	53349	55675
734	53418	55598
735	53486	55521
736	53560	55449
737	53629	55373
738	53709	55308
739	53824	55278
740	53886	55195
741	53955	55118
742	54024	55042
743	54085	54958
744	54147	54874
745	54215	54797
746	54283	54719
747	54436	54727
748	54502	54647
749	54568	54568
750	54630	54485
751	54696	54406
752	54764	54328
753	54830	54249
754	54892	54165
755	54956	54084
756	55021	54003
757	55089	53926
758	55152	53844
759	55223	53769
760	55290	53692
761	55352	53609
762	55427	53538
763	55488	53454
764	55565	53386
765	55635	53311
766	55709	53239
767	55775	53160
768	55835	53076
769	55902	52998
770	55967	52918
771	56031	52838
772	56099	52760
773	56164	52681
774	56241	52613
775	56310	52537
776	56375	52457
777	56461	52397
778	56526	52317
779	56587	52234
780	56658	52160
781	56726	52083
782	56792	52005
783	56868	51935
784	56934	51857
785	56993	51772
786	57063	51698
787	57133	51623
788	57199	51545
789	57272	51473
790	57346	51401
791	57410	51321
792	57508	51271
793	57574	51193
794	57635	51110
795	57703	51034
796	57767	50954
797	57830	50873
798	57900	50798
799	57973	50726
800	58033	50643
801	58097	50563
802	58184	50504
803	58253	50428
804	58319	50350
805	58386	50273
806	58449	50193
807	58547	50142
808	58634	50082
809	58721	50022
810	58785	49942
811	58860	49872
812	58934	49800
813	59014	49734
814	59080	49656
815	59153	49584
816	59223	49510
817	59299	49440
818	59379	49374
819	59443	49294
820	59541	49243
821	59604	49162
822	59769	49166
823	59843	49094
824	59911	49018
825	59980	48943
826	60054	48871
827	60130	48801
828	60197	48724
829	60273	48654
830	60337	48574
831	60403	48496
832	60482	48429
833	60627	48414
834	60699	48341
835	60761	48260
836	60823	48179
837	60897	48107
838	60962	48029
839	61025	47948
840	61090	47870
841	61160	47795
842	61233	47722
843	61294	47641
844	61368	47569
845	61434	47491
846	61499	47413
847	61560	47332
848	61642	47266
849	61715	47194
850	61781	47116
851	61848	47039
852	61917	46964
853	61979	46883
854	62044	46805
855	62114	46730
856	62177	46651
857	62238	46570
858	62306	46494
859	62373	46417
860	62443	46342
861	62509	46265
862	62569	46183
863	62637	46108
864	62901	46175
865	63168	46245
866	63254	46182
867	63330	46111
868	63421	46051
869	63495	45979
870	63561	45901
871	63625	45822
872	63698	45749
873	63774	45678
874	63847	45605
875	63926	45536
876	63989	45456
877	64055	45378
878	64131	45308
879	64192	45226
880	64257	45148
881	64335	45078
882	64409	45006
883	64475	44928
884	64545	44853
885	64604	44771
886	64671	44693
887	64758	44631
888	64828	44555
889	64892	44476
890	64953	44396
891	65018	44317
892	65087	44241
893	65156	44166
894	65221	44088
895	65292	44014
896	65359	43937
897	65427	43861
898	65498	43787
899	65565	43710
900	65634	43635
901	65716	43567
902	65811	43509
903	65877	43432
904	65950	43359
905	66021	43285
906	66097	43215
907	66172	43143
908	66240	43067
909	66311	42993
910	66386	42921
911	66451	42843
912	66510	42762
913	66582	42688
914	66649	42611
915	66710	42531
916	66852	42502
917	66946	42443
918	67015	42367
919	67080	42290
920	67153	42216
921	67219	42139
922	67289	42065
923	67363	41992
924	67429	41915
925	67496	41839
926	67565	41763
927	67637	41690
928	67695	41608
929	67766	41534
930	67831	41456
931	67916	41391
932	67984	41315
933	68069	41249
934	68133	41171
935	68206	41098
936	68272	41021
937	68337	40944
938	68401	40866
939	68465	40787
940	68537	40714
941	68599	40635
942	68658	40554
943	68725	40478
944	68799	40405
945	68867	40330
946	68951	40263
947	69015	40186
948	69081	40109
949	69141	40029
950	69207	39952
951	69279	39879
952	69342	39801
953	69406	39723
954	69477	39649
955	69544	39573
956	69609	39496
957	69672	39417
958	69737	39340
959	69809	39267
960	69875	39191
961	69947	39118
962	70055	39065
963	70129	38993
964	70201	38919
965	70286	38854
966	70367	38786
967	70471	38730
968	70570	38671
969	70635	38594
970	70714	38525
971	70786	38451
972	70854	38376
973	70926	38303
974	71029	38246
975	71094	38169
976	71154	38089
977	71233	38020
978	71291	37939
979	71367	37868
980	71437	37794
981	71502	37717
982	71562	37637
983	71635	37565
984	71705	37490
985	71764	37410
986	71824	37331
987	71898	37258
988	71971	37186
989	72057	37120
990	72123	37044
991	72188	36967
992	72258	36893
993	72325	36817
994	72394	36742
995	72472	36673
996	72540	36597
997	72608	36522
998	72673	36445
999	72738	36369
1000	72808	36295
1001	72878	36220
1002	72944	36145
1003	73117	36121
1004	73203	36055
1005	73272	35980
1006	73333	35901
1007	73410	35831
1008	73473	35753
1009	73535	35675
1010	73608	35603
1011	73676	35527
1012	73741	35451
1013	73813	35378
1014	73881	35303
1015	73944	35225
1016	74013	35151
1017	74083	35077
1018	74170	35010
1019	74243	34938
1020	74310	34862
1021	74375	34786
1022	74437	34708
1023	74501	34631
1024	74570	34556
1025	74644	34485
1026	74713	34410
1027	74779	34334
1028	74841	34256
1029	74908	34181
1030	74977	34107
1031	75040	34029
1032	75108	33955
1033	75192	33887
1034	75269	33816
1035	75332	33739
1036	75408	33668
1037	75481	33596
1038	75551	33521
1039	75620	33447
1040	75691	33373
1041	75757	33298
1042	75818	33220
1043	75887	33146
1044	75956	33072
1045	76024	32997
1046	76093	32922
1047	76169	32851
1048	76245	32780
1049	76334	32714
1050	76433	32653
1051	76527	32589
1052	76611	32521
1053	76701	32456
1054	76788	32389
1055	76870	32320
1056	76937	32245
1057	76999	32167
1058	77067	32093
1059	77138	32019
1060	77220	31950
1061	77282	31873
1062	77347	31797
1063	77418	31724
1064	77484	31648
1065	77546	31571
1066	77632	31504
1067	77711	31433
1068	77780	31359
1069	77841	31282
1070	77917	31210
1071	77987	31136
1072	78049	31059
1073	78120	30986
1074	78188	30911
1075	78345	30872
1076	78416	30798
1077	78477	30721
1078	78550	30648
1079	78640	30582
1080	78709	30507
1081	78774	30432
1082	78862	30365
1083	78929	30290
1084	78994	30214
1085	79063	30140
1086	79142	30069
1087	79217	29997
1088	79302	29929
1089	79395	29864
1090	79468	29791
1091	79551	29722
1092	79620	29648
1093	79687	29573
1094	79762	29501
1095	79848	29433
1096	79915	29358
1097	79989	29285
1098	80059	29211
1099	80127	29137
1100	80229	29074
1101	80300	29001
1102	80401	28938
1103	80476	28866
1104	80550	28794
1105	80640	28727
1106	80712	28654
1107	80779	28578
1108	80844	28503
1109	80919	28431
1110	80987	28356
1111	81052	28280
1112	81129	28209
1113	81194	28133
1114	81254	28056
1115	81319	27981
1116	81402	27911
1117	81470	27836
1118	81546	27765
1119	81609	27688
1120	81680	27615
1121	81749	27541
1122	81817	27466
1123	81889	27393
1124	81963	27321
1125	82032	27246
1126	82097	27171
1127	82167	27097
1128	82237	27024
1129	82308	26950
1130	82375	26875
1131	82465	26808
1132	82531	26733
1133	82609	26662
1134	82673	26586
1135	82735	26510
1136	82807	26437
1137	82874	26362
1138	82943	26288
1139	83015	26215
1140	83080	26140
1141	83148	26065
1142	83213	25990
1143	83282	25916
1144	83344	25840
1145	83415	25767
1146	83492	25695
1147	83548	25617
1148	83615	25542
1149	83683	25469
1150	83750	25394
1151	83816	25319
1152	83882	25244
1153	83948	25170
1154	84013	25094
1155	84074	25018
1156	84144	24945
1157	84212	24871
1158	84283	24797
1159	84344	24721
1160	84409	24646
1161	84564	24598
1162	84627	24522
1163	84683	24444
1164	84818	24389
1165	84888	24316
1166	84957	24242
1167	85017	24166
1168	85099	24095
1169	85173	24023
1170	85236	23947
1171	85303	23873
1172	85375	23800
1173	85444	23726
1174	85513	23652
1175	85600	23583
1176	85673	23511
1177	85736	23435
1178	85802	23361
1179	85874	23287
1180	85941	23213
1181	86009	23139
1182	86080	23066
1183	86139	22989
1184	86210	22916
1185	86283	22844
1186	86346	22768
1187	86416	22695
1188	86483	22620
1189	86553	22547
1190	86644	22479
1191	86715	22406
1192	86782	22332
1193	86846	22257
1194	86913	22182
1195	86986	22110
1196	87052	22035
1197	87123	21962
1198	87193	21889
1199	87257	21814
1200	87327	21740
1201	87392	21666
1202	87459	21592
1203	87528	21518
1204	87609	21447
1205	87676	21373
1206	87743	21299
1207	87806	21224
1208	87876	21151
1209	87946	21078
1210	88013	21004
1211	88076	20929
1212	88129	20851
1213	88199	20778
1214	88268	20705
1215	88343	20632
1216	88423	20561
1217	88515	20493
1218	88584	20420
1219	88676	20351
1220	88755	20280
1221	88819	20206
1222	88892	20133
1223	88968	20061
1224	89037	19987
1225	89098	19912
1226	89169	19839
1227	89243	19767
1228	89313	19694
1229	89389	19622
1230	89460	19548
1231	89527	19475
1232	89603	19403
1233	89736	19343
1234	89809	19270
1235	89881	19198
1236	89950	19124
1237	90023	19051
1238	90092	18978
1239	90162	18905
1240	90238	18832
1241	90313	18760
1242	90376	18686
1243	90446	18612
1244	90514	18539
1245	90578	18464
1246	90642	18390
1247	90708	18316
1248	90801	18247
1249	90884	18176
1250	90958	18104
1251	91031	18031
1252	91103	17958
1253	91171	17885
1254	91232	17810
1255	91303	17737
1256	91373	17664
1257	91436	17589
1258	91503	17515
1259	91567	17441
1260	91633	17367
1261	91711	17295
1262	91797	17225
1263	91866	17152
1264	91934	17078
1265	92009	17006
1266	92072	16931
1267	92152	16860
1268	92222	16787
1269	92287	16713
1270	92348	16638
1271	92416	16565
1272	92490	16492
1273	92560	16419
1274	92625	16345
1275	92695	16272
1276	92762	16198
1277	92830	16125
1278	92908	16053
1279	92981	15981
1280	93048	15907
1281	93130	15836
1282	93217	15766
1283	93317	15698
1284	93391	15625
1285	93465	15553
1286	93545	15481
1287	93614	15408
1288	93680	15334
1289	93754	15262
1290	93828	15189
1291	93984	15130
1292	94059	15058
1293	94128	14984
1294	94193	14910
1295	94263	14837
1296	94337	14765
1297	94404	14691
1298	94472	14618
1299	94548	14545
1300	94621	14473
1301	94696	14400
1302	94777	14329
1303	94844	14255
1304	94920	14183
1305	95082	14123
1306	95448	14094
1307	95539	14024
1308	95622	13952
1309	95690	13878
1310	95766	13806
1311	95832	13732
1312	95899	13658
1313	95986	13587
1314	96056	13513
1315	96123	13439
1316	96201	13367
1317	96267	13293
1318	96334	13219
1319	96410	13146
1320	96477	13073
1321	96544	12999
1322	96617	12926
1323	96686	12852
1324	96753	12778
1325	96823	12705
1326	96891	12631
1327	96954	12557
1328	97041	12486
1329	97114	12413
1330	97182	12339
1331	97249	12265
1332	97320	12192
1333	97389	12118
1334	97448	12044
1335	97522	11971
1336	97593	11898
1337	97658	11824
1338	97721	11749
1339	97792	11676
1340	97860	11603
1341	97919	11528
1342	97983	11454
1343	98061	11382
1344	98136	11309
1345	98197	11235
1346	98267	11161
1347	98342	11089
1348	98412	11015
1349	98475	10941
1350	98545	10868
1351	98615	10795
1352	98680	10721
1353	98746	10647
1354	98814	10574
1355	98878	10500
1356	98947	10427
1357	99015	10353
1358	99151	10287
1359	99227	10214
1360	99303	10141
1361	99365	10067
1362	99443	9995
1363	99510	9921
1364	99574	9848
1365	99650	9775
1366	99715	9701
1367	99781	9628
1368	99850	9554
1369	99916	9481
1370	99976	9407
1371	100058	9334
1372	100121	9261
1373	100212	9189
1374	100277	9116
1375	100347	9042
1376	100412	8969
1377	100478	8895
1378	100553	8823
1379	100625	8750
1380	100694	8676
1381	100772	8604
1382	100840	8531
1383	100903	8457
1384	100974	8384
1385	101044	8311
1386	101120	8238
1387	101203	8166
1388	101284	8094
1389	101368	8021
1390	101445	7949
1391	101527	7877
1392	101611	7805
1393	101684	7732
1394	101761	7659
1395	101837	7586
1396	101929	7515
1397	102008	7442
1398	102086	7370
1399	102161	7297
1400	102234	7224
1401	102316	7151
1402	102381	7078
1403	102445	7004
1404	102510	6931
1405	102576	6857
1406	102652	6785
1407	102722	6711
1408	102786	6638
1409	102858	6565
1410	102923	6491
1411	102986	6418
1412	103062	6345
1413	103139	6273
1414	103211	6200
1415	103332	6129
1416	103407	6057
1417	103475	5983
1418	103538	5910
1419	103605	5836
1420	103671	5763
1421	103739	5690
1422	103833	5618
1423	103906	5545
1424	103996	5473
1425	104070	5400
1426	104131	5326
1427	104196	5253
1428	104335	5183
1429	104424	5111
1430	104599	5043
1431	104681	4970
1432	104765	4898
1433	104849	4825
1434	104922	4752
1435	105016	4680
1436	105106	4608
1437	105169	4534
1438	105241	4461
1439	105321	4388
1440	105416	4316
1441	105485	4242
1442	105550	4169
1443	105623	4096
1444	105692	4022
1445	105755	3949
1446	105834	3876
1447	105900	3803
1448	105967	3729
1449	106043	3656
1450	106127	3583
1451	106193	3510
1452	106269	3437
1453	106334	3364
1454	106413	3291
1455	106496	3218
1456	106562	3144
1457	106633	3071
1458	106742	2999
1459	106831	2926
1460	106910	2853
1461	106980	2780
1462	107045	2707
1463	107109	2633
1464	107184	2560
1465	107253	2487
1466	107323	2414
1467	107389	2340
1468	107481	2268
1469	107547	2194
1470	107607	2121
1471	107679	2048
1472	107748	1975
1473	107807	1901
1474	107880	1828
1475	107950	1755
1476	108014	1682
1477	108073	1608
1478	108142	1535
1479	108208	1462
1480	108269	1389
1481	108330	1315
1482	108402	1242
1483	108526	1170
1484	108600	1096
1485	108664	1023
1486	108731	950
1487	108798	877
1488	108864	804
1489	108932	731
1490	108997	657
1491	109063	584
1492	109135	511
1493	109206	438
1494	109272	365
1495	109336	292
1496	109403	219
1497	109476	146
1498	109545	73
1499	109620	0
